"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"x";"y";"id"
6865;671;2063;0;0;0;0.78;0.03;-0.03;420;0;0;891;14.2;0.16;38217;2749500;1161499;749;161;46.59;9.39;749500;161500;"749500_161500"
6869;2904;1456;0.01;0.21;0;0.71;0;0.02;2910;1957;0;0;15;0.04;2781;2749500;1174499;749;174;46.7;9.39;749500;174500;"749500_174500"
6895;19930;1124;0.06;0.18;0;0.57;0;-0.03;1187;6048;0;0;21.8;0.12;0;2750500;1178499;750;178;46.74;9.41;750500;178500;"750500_178500"
6896;10546;616;0.16;0.5;0;0.04;0;0.03;2167;4274;0;929;10.4;0.05;0;2750500;1186499;750;186;46.81;9.41;750500;186500;"750500_186500"
6898;1095;1334;0;0.68;0;0.27;0;0.1;0;2185;0;0;23.4;0.05;0;2750500;1191499;750;191;46.86;9.41;750500;191500;"750500_191500"
6900;1974;1706;0;0;0;0.69;0;-0.42;4020;801;0.02;0;18.7;0.25;6727;2750500;1217499;750;217;47.09;9.42;750500;217500;"750500_217500"
6903;1750;1439;0;0.16;0;0.76;0;0.19;4618;0;0;0;23.3;0.05;0;2750500;1221499;750;221;47.13;9.42;750500;221500;"750500_221500"
6893;9383;1344;0;0.22;0;0.67;0;-0.4;2599;4085;0.01;0;26.4;0.07;0;2751500;1166499;751;166;46.63;9.42;751500;166500;"751500_166500"
6897;0;795;0.07;0.64;0;0.18;0;-0.81;120;127;0;0;22.8;0.1;0;2751500;1189499;751;189;46.84;9.42;751500;189500;"751500_189500"
6901;36639;648;0.04;0.42;0;0.23;0;-0.76;730;6198;0;0;23.3;0.03;0;2751500;1213499;751;213;47.06;9.43;751500;213500;"751500_213500"
6969;13394;609;0;0.18;0;0.68;0;-0.34;5701;3149;0;0;15.2;0.08;0;2751500;1231499;751;231;47.22;9.44;751500;231500;"751500_231500"
6970;12129;921;0;0.05;0;0.9;0;0.43;3312;3385;0;0;5.4;0.01;16300;2751500;1246499;751;246;47.35;9.44;751500;246500;"751500_246500"
6894;56481;997;0.09;0.13;0;0.36;0;0.27;1552;10101;0;0;6.1;0.1;0;2752500;1163499;752;163;46.61;9.43;752500;163500;"752500_163500"
7000;20260;642;0.38;0.27;0;0.04;0.03;0.34;3165;5581;0;1447;1;0.04;74861;2752500;1177499;752;177;46.73;9.43;752500;177500;"752500_177500"
6899;40400;999;0;0.32;0;0.39;0;-0.31;2796;4119;0.01;0;16;0.06;0;2752500;1197499;752;197;46.91;9.44;752500;197500;"752500_197500"
6968;348;1904;0;0.01;0;0.81;0;-0.68;3702;0;0.03;0;29.2;0.13;0;2752500;1200499;752;200;46.94;9.44;752500;200500;"752500_200500"
6902;3954;1236;0;0.45;0;0.51;0;0.08;1531;0;0;0;27.4;0.04;0;2752500;1215499;752;215;47.07;9.45;752500;215500;"752500_215500"
6904;1329;1295;0;0.56;0;0.25;0.14;-0.06;510;494;0;1558;21.8;0.05;7561;2752500;1237499;752;237;47.27;9.45;752500;237500;"752500_237500"
6905;6125;578;0.06;0.14;0;0.61;0.05;0.58;3406;3471;0;1509;8.4;0.03;33344;2752500;1258499;752;258;47.46;9.46;752500;258500;"752500_258500"
6906;80664;409;0.21;0.07;0;0.33;0.01;0.49;1974;6219;0;525;1.3;0.03;1257;2752500;1261499;752;261;47.49;9.46;752500;261500;"752500_261500"
7257;10385;1403;0;0.52;0;0.26;0;-0.06;2985;1295;0.03;0;28.8;0.11;0;2753500;1158499;753;158;46.56;9.44;753500;158500;"753500_158500"
7074;6878;1505;0;0.45;0;0.43;0;-0.74;3349;4535;0;0;19.1;0.08;0;2753500;1183499;753;183;46.78;9.45;753500;183500;"753500_183500"
7077;12572;634;0;0.34;0;0.58;0;0.77;2477;3634;0;0;19.3;0.06;0;2753500;1209499;753;209;47.02;9.46;753500;209500;"753500_209500"
7089;59848;831;0;0.16;0;0.48;0;-0.37;3281;7809;0;0;12;0.02;0;2753500;1256499;753;256;47.44;9.47;753500;256500;"753500_256500"
7080;19264;694;0;0.25;0;0.44;0;-0.19;3350;2450;0;0;16.1;0.13;0;2754500;1217499;754;217;47.09;9.47;754500;217500;"754500_217500"
7301;13771;563;0.04;0.45;0;0.42;0;0.17;2407;4968;0;276;18.5;0.02;0;2754500;1221499;754;221;47.13;9.48;754500;221500;"754500_221500"
7082;5230;441;0.41;0.14;0;0.27;0.01;0.07;2461;1540;0;0;0.3;0.07;23583;2754500;1229499;754;229;47.2;9.48;754500;229500;"754500_229500"
7303;254957;410;0;0;0;0.02;0.14;0.75;3203;20291;0;1142;2.5;0.05;0;2754500;1260499;754;260;47.48;9.49;754500;260500;"754500_260500"
7086;1505;1292;0;0.41;0;0.51;0;0.32;3577;114;0;106;16.6;0.07;848;2755500;1241499;755;241;47.31;9.5;755500;241500;"755500_241500"
7072;7934;1860;0;0.38;0;0.49;0;-0.14;0;0;0;0;21.4;0.08;0;2756500;1171499;756;171;46.68;9.48;756500;171500;"756500_171500"
7260;1196;1552;0;0.6;0;0.21;0;-0.68;0;990;0.01;0;27.3;0.18;0;2756500;1193499;756;193;46.87;9.49;756500;193500;"756500_193500"
7076;653;1950;0;0.19;0;0.71;0;-0.12;101;154;0;0;20.7;0.1;0;2756500;1195499;756;195;46.89;9.49;756500;195500;"756500_195500"
7081;12088;490;0.42;0.22;0;0.13;0;0.26;3714;3822;0;0;1.4;0.02;0;2756500;1210499;756;210;47.03;9.5;756500;210500;"756500_210500"
7087;16521;772;0.01;0.21;0;0.66;0;-0.28;4869;4977;0;0;15.4;0.08;0;2756500;1248499;756;248;47.37;9.51;756500;248500;"756500_248500"
7066;6034;1855;0;0.38;0;0.48;0;-0.16;2598;2403;0.01;0;28.8;0.09;0;2757500;1149499;757;149;46.48;9.49;757500;149500;"757500_149500"
7070;491;2459;0;0;0;0.83;0;-0.47;2290;0;0.11;411;21.8;0.03;5501;2757500;1157499;757;157;46.55;9.49;757500;157500;"757500_157500"
7071;134;2228;0;0;0;0.98;0;0.54;5248;0;0;59;20.1;0.01;22390;2757500;1168499;757;168;46.65;9.5;757500;168500;"757500_168500"
7073;2380;1564;0;0.67;0;0.27;0;-0.4;1716;0;0;0;30.3;0.03;0;2757500;1175499;757;175;46.71;9.5;757500;175500;"757500_175500"
7075;0;2069;0;0;0;0.9;0;0.18;498;0;0;549;13.9;0.1;3848;2757500;1184499;757;184;46.79;9.5;757500;184500;"757500_184500"
7078;5762;1432;0;0.4;0;0.46;0;-0.38;0;2903;0;0;22.4;0.09;0;2757500;1200499;757;200;46.94;9.51;757500;200500;"757500_200500"
7084;32523;461;0.05;0.03;0;0.56;0;-0.4;2541;7226;0;0;7.7;0.04;0;2757500;1238499;757;238;47.28;9.52;757500;238500;"757500_238500"
7302;28578;545;0;0.37;0;0.46;0.01;0.07;4368;4546;0;90;12.9;0.02;0;2757500;1247499;757;247;47.36;9.52;757500;247500;"757500_247500"
7090;11225;673;0;0.32;0;0.56;0;-0.5;4287;3830;0;43;17;0.04;0;2757500;1250499;757;250;47.39;9.52;757500;250500;"757500_250500"
7067;572;2100;0;0;0;0.86;0;0.12;5195;10;0;77;22.6;0.09;0;2758500;1140499;758;140;46.4;9.5;758500;140500;"758500_140500"
7068;1838;2208;0;0;0;0.95;0;-0.68;1975;192;0;0;26.2;0.02;0;2759500;1149499;759;149;46.48;9.52;759500;149500;"759500_149500"
7258;108;2313;0;0;0;0.89;0;-0.41;2454;0;0.09;87;25.5;0.02;0;2759500;1164499;759;164;46.61;9.52;759500;164500;"759500_164500"
7259;28828;1212;0;0.14;0;0.61;0;-0.05;2392;7094;0;0;18.5;0.12;0;2759500;1186499;759;186;46.81;9.53;759500;186500;"759500_186500"
7079;83830;550;0.05;0;0;0.32;0;-0.55;290;10217;0;0;5.5;0.01;0;2759500;1208499;759;208;47.01;9.54;759500;208500;"759500_208500"
7088;21436;485;0.04;0.35;0;0.42;0;0;1902;5920;0;64;15.7;0.05;0;2759500;1242499;759;242;47.31;9.55;759500;242500;"759500_242500"
7091;6438;976;0;0.4;0;0.49;0;0.27;2580;928;0;0;17.3;0.08;0;2759500;1253499;759;253;47.41;9.55;759500;253500;"759500_253500"
7092;41840;396;0.04;0;0;0.16;0.23;0.06;2063;4465;0;2234;0.1;0.02;194584;2759500;1262499;759;262;47.49;9.56;759500;262500;"759500_262500"
7104;919;999;0;0.32;0;0.52;0;-0.53;767;2479;0;0;21.7;0.14;0;2760500;1172499;760;172;46.68;9.54;760500;172500;"760500_172500"
7111;2130;531;0.22;0.27;0;0.21;0;0.06;1919;4170;0;0;5.9;0.05;0;2760500;1202499;760;202;46.95;9.55;760500;202500;"760500_202500"
7304;5984;680;0.11;0.18;0;0.55;0;-0.5;984;3696;0;0;12.8;0.07;0;2760500;1208499;760;208;47.01;9.55;760500;208500;"760500_208500"
7269;10836;823;0;0.22;0;0.74;0;0.15;2124;1598;0;0;10;0.01;0;2760500;1255499;760;255;47.43;9.57;760500;255500;"760500_255500"
7256;283;2431;0;0;0;0.97;0;-0.33;1079;0;0.03;0;26.7;0;0;2761500;1148499;761;148;46.47;9.54;761500;148500;"761500_148500"
7127;48866;551;0;0.27;0;0.44;0;-0.74;3696;5933;0;0;16.1;0;0;2761500;1252499;761;252;47.4;9.58;761500;252500;"761500_252500"
7261;1008;2104;0;0.16;0;0.5;0;-0.75;1133;0;0.05;0;28.5;0.29;0;2762500;1136499;762;136;46.36;9.55;762500;136500;"762500_136500"
7095;8378;2056;0;0;0;0.92;0;-0.38;2351;2142;0;0;17.7;0.01;0;2762500;1146499;762;146;46.45;9.55;762500;146500;"762500_146500"
7100;497;1588;0;0.83;0;0.09;0;-0.13;0;1345;0;0;17.6;0.08;0;2762500;1165499;762;165;46.62;9.56;762500;165500;"762500_165500"
7105;1897;1496;0;0.67;0;0.08;0;-0.18;2604;4068;0.02;0;12.8;0.13;0;2762500;1175499;762;175;46.71;9.56;762500;175500;"762500_175500"
7107;2281;1863;0;0.13;0;0.77;0;-0.37;540;0;0;0;15.9;0.09;0;2762500;1184499;762;184;46.79;9.57;762500;184500;"762500_184500"
7124;37159;421;0.35;0.06;0;0.21;0;0.18;1442;9317;0;0;2.9;0.03;0;2762500;1245499;762;245;47.34;9.59;762500;245500;"762500_245500"
7101;11111;939;0.01;0.45;0;0.39;0;0.49;2032;5271;0.01;0;19.3;0.03;0;2763500;1169499;763;169;46.66;9.57;763500;169500;"763500_169500"
7262;3395;2009;0;0.03;0;0.87;0.01;0.24;275;811;0;320;20.5;0.07;0;2763500;1179499;763;179;46.75;9.58;763500;179500;"763500_179500"
7128;32749;399;0.34;0.16;0;0.03;0.07;0;1890;2847;0.01;3506;1;0.02;0;2763500;1259499;763;259;47.47;9.61;763500;259500;"763500_259500"
7098;1048;2014;0;0;0;0.64;0;0.22;3752;11;0;0;20.7;0.34;0;2764500;1152499;764;152;46.5;9.58;764500;152500;"764500_152500"
7109;3188;1612;0;0.42;0;0.39;0;-0.2;765;0;0.01;0;28;0.18;0;2764500;1198499;764;198;46.92;9.6;764500;198500;"764500_198500"
7112;5039;1245;0;0.4;0;0.47;0;0.19;0;3129;0.04;49;28.8;0.06;0;2764500;1201499;764;201;46.94;9.6;764500;201500;"764500_201500"
7115;429;1972;0;0;0;0.67;0;0.36;4185;0;0;0;19;0.26;231800;2764500;1210499;764;210;47.03;9.6;764500;210500;"764500_210500"
7129;10659;408;0.64;0;0;0.23;0;0.13;2518;4455;0;0;0.2;0.02;0;2764500;1250499;764;250;47.38;9.62;764500;250500;"764500_250500"
7307;58923;406;0.43;0.08;0;0.23;0;0;1217;5901;0;454;0.2;0.01;21625;2764500;1252499;764;252;47.4;9.62;764500;252500;"764500_252500"
7102;3625;1368;0.02;0.49;0;0.37;0;-0.42;1663;723;0;0;24.3;0.1;0;2766500;1162499;766;162;46.59;9.61;766500;162500;"766500_162500"
7110;2780;1833;0;0.31;0;0.46;0;-0.48;1609;1172;0.01;0;25.5;0.21;0;2766500;1191499;766;191;46.85;9.62;766500;191500;"766500_191500"
7264;0;1719;0;0.11;0;0.66;0;0.31;2353;0;0.05;0;23;0.13;10404;2766500;1195499;766;195;46.89;9.62;766500;195500;"766500_195500"
7117;144;1788;0;0.26;0;0.52;0;0.48;1378;0;0.02;0;24.8;0.2;0;2766500;1210499;766;210;47.02;9.63;766500;210500;"766500_210500"
7093;87;2194;0;0;0;0.31;0;-0.01;369;0;0.49;0;23.9;0.2;0;2767500;1131499;767;131;46.31;9.61;767500;131500;"767500_131500"
7106;0;2468;0;0;0;0.66;0.01;0.23;3925;0;0.3;428;20.9;0;0;2767500;1177499;767;177;46.73;9.63;767500;177500;"767500_177500"
7096;0;2253;0;0;0;0.95;0.01;0.04;743;0;0.03;486;23;0.01;3263;2768500;1148499;768;148;46.47;9.63;768500;148500;"768500_148500"
7099;4670;1878;0;0.1;0;0.7;0;0.07;4185;136;0;0;18.4;0.18;5446;2768500;1150499;768;150;46.48;9.63;768500;150500;"768500_150500"
7263;1136;1850;0;0.49;0;0.46;0;0.83;4840;0;0;0;26.2;0.04;0;2768500;1186499;768;186;46.81;9.65;768500;186500;"768500_186500"
7108;26705;1322;0;0.28;0;0.45;0;-0.78;2512;6134;0;0;23;0.11;0;2768500;1189499;768;189;46.84;9.65;768500;189500;"768500_189500"
7113;5896;1741;0;0.06;0;0.76;0;0.11;1714;2312;0;0;13;0.13;75197;2768500;1201499;768;201;46.94;9.65;768500;201500;"768500_201500"
7094;9698;1198;0;0.68;0;0.2;0;-0.4;3753;4808;0;0;14.6;0.01;0;2769500;1136499;769;136;46.36;9.64;769500;136500;"769500_136500"
7097;84;2228;0;0;0;0.91;0.01;0.02;4448;17;0.05;237;18.1;0;34910;2769500;1144499;769;144;46.43;9.64;769500;144500;"769500_144500"
7103;154;2330;0;0;0;0.95;0;-0.75;2891;0;0.04;0;21.7;0;0;2769500;1163499;769;163;46.6;9.65;769500;163500;"769500_163500"
7132;2700;1390;0;0.63;0;0.22;0;-0.28;3770;3321;0.01;0;18.5;0.03;0;2770500;1137499;770;137;46.37;9.65;770500;137500;"770500_137500"
7137;0;2180;0;0;0;0.95;0;-0.53;2598;0;0.03;79;20.8;0;15687;2770500;1152499;770;152;46.5;9.66;770500;152500;"770500_152500"
7308;0;2278;0;0;0;0.9;0;-0.29;5880;0;0.05;0;18.7;0.05;0;2770500;1156499;770;156;46.54;9.66;770500;156500;"770500_156500"
7141;4179;987;0.24;0.34;0;0.21;0;-0.32;2847;3981;0.01;331;11.2;0.14;0;2770500;1171499;770;171;46.67;9.67;770500;171500;"770500_171500"
7145;24946;1399;0;0.27;0;0.5;0;-0.71;1517;4758;0.04;0;22.4;0.02;0;2770500;1189499;770;189;46.83;9.67;770500;189500;"770500_189500"
7272;0;2521;0;0;0.01;0.25;0.02;-0.52;1052;0;0.71;991;25.1;0;0;2771500;1133499;771;133;46.33;9.67;771500;133500;"771500_133500"
7146;5255;1676;0;0.75;0;0.05;0;0.38;2288;659;0.03;0;15.5;0.07;0;2771500;1182499;771;182;46.77;9.68;771500;182500;"771500_182500"
7148;8585;1251;0;0.38;0;0.52;0;-0.7;1928;1301;0;0;25.4;0.09;0;2771500;1206499;771;206;46.99;9.69;771500;206500;"771500_206500"
7152;118;1709;0;0.3;0;0.33;0;-0.01;3558;0;0.03;0;30.6;0.31;0;2771500;1211499;771;211;47.03;9.7;771500;211500;"771500_211500"
7133;86;1999;0;0.22;0;0.22;0;0.37;0;0;0.01;74;28.7;0.55;0;2772500;1139499;772;139;46.38;9.68;772500;139500;"772500_139500"
7149;8293;784;0;0.63;0;0.24;0;0.04;4351;2887;0;0;24.3;0;0;2772500;1202499;772;202;46.95;9.7;772500;202500;"772500_202500"
7273;0;2409;0;0;0;0.65;0.04;0.37;3210;0;0.19;1408;17.6;0.05;26018;2774500;1147499;774;147;46.46;9.71;774500;147500;"774500_147500"
7142;0;2388;0;0;0;0.97;0;-0.33;0;0;0.02;0;12.8;0;0;2774500;1179499;774;179;46.74;9.72;774500;179500;"774500_179500"
7274;156;2601;0;0;0;0.59;0;-0.36;3861;0;0.38;0;21.2;0;0;2775500;1155499;775;155;46.53;9.73;775500;155500;"775500_155500"
7138;5658;1616;0;0.64;0;0.27;0;-0.14;707;395;0;0;31;0.06;0;2775500;1169499;775;169;46.65;9.73;775500;169500;"775500_169500"
7309;31;2440;0;0;0.01;0.47;0;-0.26;3148;0;0.48;235;19.3;0;11149;2775500;1182499;775;182;46.77;9.74;775500;182500;"775500_182500"
7593;4146;1609;0;0.27;0;0.68;0.01;0.26;1095;1176;0;287;18.6;0.03;28750;2775500;1204499;775;204;46.97;9.75;775500;204500;"775500_204500"
7134;53;2591;0;0;0.04;0.07;0;0.25;421;0;0.89;0;29.5;0;0;2776500;1135499;776;135;46.35;9.73;776500;135500;"776500_135500"
7139;46834;1413;0.07;0.27;0;0.36;0;0.48;2720;4853;0.01;0;12.8;0.13;0;2776500;1166499;776;166;46.63;9.74;776500;166500;"776500_166500"
7143;0;2013;0;0.25;0;0.19;0;0.64;390;0;0.01;0;34.8;0.55;0;2776500;1173499;776;173;46.69;9.75;776500;173500;"776500_173500"
7151;21661;1396;0;0.22;0;0.61;0;-0.9;2848;3952;0;0;16.6;0.08;9276;2776500;1200499;776;200;46.93;9.76;776500;200500;"776500_200500"
7135;941;2021;0;0.12;0;0.69;0;0.38;2134;0;0;0;22.7;0.18;10341;2777500;1142499;777;142;46.41;9.75;777500;142500;"777500_142500"
7140;89;2100;0;0.3;0;0.32;0;0.48;2083;0;0;0;24.8;0.38;0;2777500;1161499;777;161;46.58;9.75;777500;161500;"777500_161500"
7147;0;1876;0;0.18;0;0.49;0;0.86;420;0;0;0;15.8;0.32;35896;2777500;1195499;777;195;46.89;9.77;777500;195500;"777500_195500"
7144;14747;1712;0;0.68;0;0.25;0;0.03;364;1665;0;0;28.1;0.02;0;2778500;1176499;778;176;46.72;9.77;778500;176500;"778500_176500"
7136;4710;1804;0;0.19;0;0.54;0.1;0.29;2724;1537;0;779;4;0.05;0;2779500;1145499;779;145;46.44;9.77;779500;145500;"779500_145500"
7275;2888;2014;0;0.13;0;0.71;0;-0.75;4102;0;0;0;25.8;0.15;0;2779500;1183499;779;183;46.78;9.79;779500;183500;"779500_183500"
7276;8007;1286;0;0.41;0;0.45;0;-0.88;589;0;0;0;23;0.13;0;2779500;1199499;779;199;46.92;9.8;779500;199500;"779500_199500"
7174;22537;1442;0;0.2;0;0.61;0;-0.11;2386;5171;0;0;18.2;0.05;9620;2780500;1204499;780;204;46.97;9.81;780500;204500;"780500_204500"
7154;326;2447;0;0;0;0.86;0;0.57;3074;366;0.05;478;16.8;0.03;14067;2781500;1144499;781;144;46.43;9.8;781500;144500;"781500_144500"
7161;1503;2111;0;0.05;0;0.55;0.01;-0.2;3104;1901;0.11;945;21.6;0.24;0;2781500;1161499;781;161;46.58;9.81;781500;161500;"781500_161500"
7162;146;2263;0;0.06;0;0.4;0;0.84;1983;0;0.19;0;24.7;0.35;0;2781500;1167499;781;167;46.63;9.81;781500;167500;"781500_167500"
7167;590;2111;0;0.07;0;0.55;0;0.37;840;9;0;0;23.6;0.35;1571;2781500;1180499;781;180;46.75;9.81;781500;180500;"781500_180500"
7168;84847;1562;0;0.02;0;0.56;0;-0.18;5154;8506;0;0;10.5;0.01;0;2781500;1184499;781;184;46.79;9.82;781500;184500;"781500_184500"
7171;8617;1288;0;0.45;0;0.45;0;-0.77;3998;2937;0;0;24.7;0.05;0;2781500;1198499;781;198;46.91;9.82;781500;198500;"781500_198500"
7155;7045;1830;0;0.55;0;0.21;0.12;0.04;2037;2577;0;1644;9.2;0;23416;2782500;1149499;782;149;46.47;9.82;782500;149500;"782500_149500"
7157;5859;2478;0;0;0;0.88;0;-0.11;1162;0;0.03;40;16.9;0;105;2782500;1153499;782;153;46.51;9.82;782500;153500;"782500_153500"
7311;0;2565;0;0;0;0.21;0;0.28;2065;0;0.78;0;24.2;0;0;2782500;1173499;782;173;46.69;9.82;782500;173500;"782500_173500"
7175;1032;2099;0;0;0;0.85;0;0.56;2017;1;0.01;0;20.8;0.14;3481;2782500;1201499;782;201;46.94;9.84;782500;201500;"782500_201500"
7164;3864;1845;0;0.6;0;0.32;0;0.02;8585;1196;0;0;24.2;0.04;2324;2783500;1179499;783;179;46.74;9.84;783500;179500;"783500_179500"
7176;3939;1780;0;0.06;0;0.74;0;-0.22;3005;1178;0;0;24.4;0.18;0;2783500;1204499;783;204;46.97;9.85;783500;204500;"783500_204500"
7177;3194;1966;0;0;0;0.92;0;-0.5;4461;3491;0;116;20.3;0.02;0;2783500;1208499;783;208;47;9.85;783500;208500;"783500_208500"
7279;444;2743;0;0;0;0.42;0;0.31;320;0;0.55;121;21.2;0;0;2784500;1144499;784;144;46.43;9.84;784500;144500;"784500_144500"
7278;657;2463;0;0.04;0;0.75;0;-0.4;878;0;0.19;0;28.4;0.02;0;2785500;1145499;785;145;46.44;9.85;785500;145500;"785500_145500"
7158;897;1886;0;0.42;0;0.52;0;-0.11;1453;741;0;0;22.3;0.04;0;2785500;1155499;785;155;46.53;9.86;785500;155500;"785500_155500"
7169;1713;1732;0;0.78;0;0.16;0;0.22;1278;0;0;243;17.2;0.04;0;2785500;1189499;785;189;46.83;9.87;785500;189500;"785500_189500"
7281;18531;1534;0;0.55;0;0.32;0;0.16;3427;2752;0;56;12.9;0.03;7714;2785500;1190499;785;190;46.84;9.87;785500;190500;"785500_190500"
7156;321;2121;0;0.09;0;0.45;0;0.41;8030;0;0.04;0;20.2;0.18;0;2786500;1144499;786;144;46.43;9.87;786500;144500;"786500_144500"
7159;882;1837;0;0.79;0;0.02;0.04;0.14;387;2484;0;864;10.1;0.01;86839;2786500;1152499;786;152;46.5;9.87;786500;152500;"786500_152500"
7280;0;2613;0;0;0;0.66;0.05;-0.08;2544;0;0.29;1623;20.4;0;3196;2786500;1172499;786;172;46.68;9.88;786500;172500;"786500_172500"
7172;86687;1258;0;0.04;0;0.56;0;-0.27;1529;7497;0;0;12.4;0.03;0;2786500;1194499;786;194;46.88;9.89;786500;194500;"786500_194500"
7173;5450;1750;0;0.4;0;0.32;0.01;-0.34;4311;28;0.01;429;23.7;0.19;0;2787500;1198499;787;198;46.91;9.9;787500;198500;"787500_198500"
7255;0;2444;0;0;0;0.92;0;-0.09;0;0;0.07;76;25.9;0.01;7204;2788500;1163499;788;163;46.6;9.9;788500;163500;"788500_163500"
7165;0;2337;0;0;0;0.85;0;-0.19;3123;0;0.03;0;24.8;0.09;23597;2788500;1171499;788;171;46.67;9.9;788500;171500;"788500_171500"
7166;2821;1978;0;0;0;0.7;0;0.49;3160;866;0.01;61;19.1;0.27;3404;2788500;1179499;788;179;46.74;9.91;788500;179500;"788500_179500"
7170;0;2327;0;0;0;0.97;0;-0.45;1459;0;0.01;29;20;0.02;0;2788500;1187499;788;187;46.81;9.91;788500;187500;"788500_187500"
7160;2598;1715;0;0.21;0;0.64;0.01;0.25;4102;1750;0;1242;8.7;0.03;19063;2789500;1159499;789;159;46.56;9.91;789500;159500;"789500_159500"
7163;0;1741;0;0.33;0;0.35;0;-0.25;5115;1167;0;0;13.8;0.2;13098;2789500;1160499;789;160;46.57;9.91;789500;160500;"789500_160500"
7285;6;1906;0;0.46;0;0.38;0;-0.58;1764;714;0.04;0;25;0.1;0;2790500;1162499;790;162;46.59;9.92;790500;162500;"790500_162500"
7284;0;2412;0;0;0;0.99;0;-0.48;422;0;0;0;25.5;0;0;2790500;1164499;790;164;46.6;9.93;790500;164500;"790500_164500"
7286;0;2400;0;0;0;0.69;0;0.8;2703;0;0.3;0;25.9;0;0;2790500;1175499;790;175;46.7;9.93;790500;175500;"790500_175500"
7181;1255;1902;0;0.36;0;0.14;0;0.17;5734;4612;0.02;2317;13.6;0.21;0;2791500;1148499;791;148;46.46;9.93;791500;148500;"791500_148500"
7312;0;2631;0;0;0;0.42;0.01;-0.51;1051;0;0.57;380;23.5;0;0;2791500;1185499;791;185;46.79;9.95;791500;185500;"791500_185500"
7192;101;1675;0;0.4;0;0.31;0;-0.83;1483;0;0.01;0;31.2;0.28;0;2791500;1193499;791;193;46.87;9.95;791500;193500;"791500_193500"
7185;17253;1715;0;0.1;0;0.55;0;-0.41;2713;5929;0;1214;10.3;0.08;0;2792500;1163499;792;163;46.6;9.95;792500;163500;"792500_163500"
7287;266;2575;0;0;0;0.46;0.04;0;2390;0;0.5;1240;20.6;0;0;2792500;1176499;792;176;46.71;9.96;792500;176500;"792500_176500"
7193;0;2363;0;0;0;0.61;0;0.57;3455;0;0.39;68;25.2;0;0;2793500;1195499;793;195;46.88;9.98;793500;195500;"793500_195500"
7283;3527;2873;0;0;0.05;0;0.01;0.43;743;1066;0.9;385;27;0;0;2794500;1143499;794;143;46.41;9.97;794500;143500;"794500_143500"
7183;349;2074;0;0.26;0;0.26;0;0.13;2882;0;0.15;0;31.7;0.3;0;2794500;1158499;794;158;46.55;9.98;794500;158500;"794500_158500"
7187;0;2296;0;0;0;0.86;0;0.14;3301;0;0.05;0;28.1;0.06;1013;2794500;1177499;794;177;46.72;9.98;794500;177500;"794500_177500"
7190;638;2040;0;0.01;0;0.76;0;-0.01;2932;5;0.03;0;23;0.15;20865;2794500;1187499;794;187;46.81;9.99;794500;187500;"794500_187500"
7288;750;1846;0;0;0;0.44;0;-0.74;2349;0;0.05;0;29.4;0.45;0;2796500;1193499;796;193;46.86;10.02;796500;193500;"796500_193500"
7282;0;2468;0;0;0;0.72;0.02;-0.2;2471;0;0.25;553;23.4;0.01;0;2797500;1131499;797;131;46.31;10;797500;131500;"797500_131500"
7184;388;2351;0;0;0;0.83;0;-0.33;1431;0;0.02;0;23;0.15;0;2797500;1154499;797;154;46.51;10.01;797500;154500;"797500_154500"
7191;1423;1951;0;0.6;0;0.28;0;-0.38;2814;1129;0.01;178;27.7;0.08;12399;2797500;1181499;797;181;46.76;10.02;797500;181500;"797500_181500"
7179;81;2194;0;0.21;0;0.57;0;-0.51;2659;0;0.04;0;26.7;0.18;0;2798500;1134499;798;134;46.33;10.02;798500;134500;"798500_134500"
7188;12066;1679;0;0.13;0;0.66;0;-0.37;2454;3146;0.02;0;18.6;0.09;0;2798500;1170499;798;170;46.66;10.03;798500;170500;"798500_170500"
7180;1882;1865;0;0.55;0;0.27;0;-0.16;4537;8;0.02;0;26.9;0.13;22004;2799500;1131499;799;131;46.31;10.03;799500;131500;"799500_131500"
7182;0;2442;0;0;0;0.85;0;-0.06;2819;0;0.1;639;19.7;0.02;12523;2799500;1144499;799;144;46.42;10.03;799500;144500;"799500_144500"
7186;82;2182;0;0.28;0;0.28;0;-0.3;2205;11;0.1;0;26.7;0.32;0;2799500;1162499;799;162;46.58;10.04;799500;162500;"799500_162500"
7189;1050;1816;0;0.44;0;0.33;0;-0.68;30;183;0;0;26.3;0.21;0;2799500;1172499;799;172;46.67;10.05;799500;172500;"799500_172500"
7313;0;2470;0;0;0.12;0.39;0.04;-0.32;4400;0;0.41;1892;18.8;0;0;2799500;1192499;799;192;46.85;10.06;799500;192500;"799500_192500"
7196;5896;1783;0;0.63;0;0.26;0;-0.51;2443;1020;0;102;17.1;0.02;0;2800500;1138499;800;138;46.37;10.04;800500;138500;"800500_138500"
7290;0;2204;0;0.08;0;0.51;0;-0.28;2228;1091;0.21;65;22.6;0.15;83;2800500;1144499;800;144;46.42;10.05;800500;144500;"800500_144500"
7291;762;2287;0;0;0;0.79;0;0.11;2040;0;0.1;0;20.9;0.08;0;2800500;1161499;800;161;46.57;10.05;800500;161500;"800500_161500"
