"x"	"y"	"buildings"	"elevation"	"farmland"	"forest"	"glacier"	"grassland"	"lakes"	"northness"	"rivers"	"roads"	"rocks"	"shoreline"	"slope"	"structures"	"wetlands"
752500	186500	3134	922	0	0.7	0	0.21	0	0.67	2257	19	0.05	0	30.2	0.03	0
753500	186500	4877	1262	0	0.72	0	0.21	0	0.76	3210	66	0	0	29.2	0.03	0
754500	186500	5257	1449	0	0.6	0	0.3	0	0.95	3215	24	0	0	22.7	0.1	0
755500	186500	489	1494	0	0.5	0	0.45	0	0.9	5274	0	0	0	24.3	0.04	0
756500	186500	0	1677	0	0.56	0	0.06	0	0.82	2251	0	0	0	33	0.38	0
757500	186500	143	1882	0	0.17	0	0.22	0	0.41	650	0	0	0	25.8	0.61	0
758500	186500	3333	1586	0	0.48	0	0.33	0	-0.08	1	1302	0	0	21.2	0.17	0
759500	186500	28828	1212	0	0.14	0	0.61	0	-0.05	2392	7094	0	0	18.5	0.12	0
760500	186500	1134	1096	0	0.83	0	0.14	0	0.23	4866	140	0	0	29.1	0.03	0
761500	186500	1912	1490	0	0.58	0	0.38	0	0.45	1794	0	0	0	26.6	0.04	0
762500	186500	812	1819	0	0.53	0	0.36	0	0.53	878	0	0.01	0	29.6	0.1	0
763500	186500	120	1745	0	0.57	0	0.36	0	0.71	3717	359	0	0	25.9	0.07	0
764500	186500	1941	1733	0	0.58	0	0.29	0	0.76	538	2905	0	72	21.6	0.12	0
765500	186500	9457	1529	0	0.49	0	0.38	0	0.61	2678	3559	0	0	22.2	0.1	0
766500	186500	339	1515	0	0.81	0	0.06	0	0.43	784	0	0.04	0	29.6	0.07	5954
767500	186500	100	1719	0	0.54	0	0.23	0	0.88	565	0	0.1	0	31.4	0.13	0
768500	186500	1136	1850	0	0.49	0	0.46	0	0.83	4840	0	0	0	26.2	0.04	0
769500	186500	105	1910	0	0.54	0	0.36	0	0.72	2514	0	0	0	25.6	0.09	0
770500	186500	647	1997	0	0.22	0	0.61	0	0.66	898	0	0.01	0	18.9	0.14	0
771500	186500	1191	1940	0	0.21	0	0.69	0	0.22	1020	0	0	0	12.1	0.1	0
772500	186500	523	1633	0	0.85	0	0.07	0	0.1	970	890	0.07	0	26	0	0
773500	186500	5791	1509	0	0.64	0	0.23	0	0.24	2282	1986	0.02	134	23.4	0.03	0
774500	186500	1168	1804	0	0.74	0	0.21	0	0.29	2102	0	0	0	21.3	0.05	0
775500	186500	4131	1963	0	0.06	0	0.88	0	0.41	2194	0	0	65	16	0.05	0
776500	186500	0	2119	0	0.02	0	0.79	0	0.45	197	0	0.02	219	23	0.17	0
777500	186500	0	2060	0	0	0	0.52	0	0.3	1732	0	0.19	0	31.8	0.27	0
778500	186500	63	2441	0	0	0	0.45	0	-0.22	1193	0	0.55	0	30.7	0	6990
779500	186500	418	2354	0	0	0	0.89	0	-0.5	1553	0	0.11	185	24.6	0	0
780500	186500	178	2141	0	0.13	0	0.73	0	-0.45	2641	0	0.02	0	23.6	0.1	0
781500	186500	6578	1921	0	0.41	0	0.41	0	-0.48	3524	2081	0.02	0	25.8	0.11	0
782500	186500	92718	1652	0	0.41	0	0.08	0	-0.61	2356	10830	0.01	0	18.7	0.05	0
783500	186500	98113	1565	0	0.02	0	0.47	0	-0.22	1745	9721	0	189	6.8	0.06	6827
784500	186500	714	1759	0	0.9	0	0.07	0	0.08	941	1621	0	0	23.2	0.03	3194
785500	186500	1778	1836	0	0.83	0	0.05	0	0.6	2122	1429	0	142	27.5	0.09	0
786500	186500	3474	1924	0	0.41	0	0.17	0	0.6	1711	1480	0.01	0	30.6	0.38	0
787500	186500	7747	1879	0	0.2	0	0.34	0.01	-0.13	4009	1482	0.01	60	26.8	0.36	0
788500	186500	1079	2145	0	0.29	0	0.42	0	-0.6	1686	88	0.01	57	22.6	0.26	0
789500	186500	85	2368	0	0	0	0.87	0	-0.64	1233	0	0.08	0	18.3	0.04	0
790500	186500	0	2525	0	0	0	0.66	0	-0.54	3947	0	0.31	0	16.9	0	0
791500	186500	0	2712	0	0	0	0.03	0.01	-0.14	35	0	0.96	152	25.9	0	0
792500	186500	0	2522	0	0	0	0.33	0	0.48	2084	0	0.67	49	28	0	0
793500	186500	0	2216	0	0	0	0.64	0	0.4	1952	0	0.11	75	25.7	0.24	20080
794500	186500	0	2151	0	0	0	0.82	0	0.62	2260	0	0.09	166	25.3	0.09	9389
795500	186500	0	2235	0	0	0	0.81	0	0.64	3584	0	0.07	0	25.6	0.1	13517
796500	186500	0	2252	0	0	0	0.73	0	0.03	4118	0	0.15	0	26.5	0.12	0
797500	186500	0	2486	0	0	0	0.62	0	-0.34	2132	0	0.38	163	18.2	0	3786
798500	186500	0	2625	0	0	0.02	0.28	0	-0.19	703	0	0.7	939	22.6	0	0
799500	186500	0	2535	0	0	0	0.28	0	-0.29	4923	0	0.67	0	20.9	0	0
800500	186500	0	2937	0	0	0	0	0	0.03	0	0	1	0	38.9	0	0
801500	186500	0	2797	0	0	0	0.26	0	0.19	476	0	0.74	0	48	0	0
802500	186500	0	2093	0	0	0	0.59	0	-0.1	4334	8	0.08	0	31.3	0.28	14002
803500	186500	0	2455	0	0	0	0.49	0	-0.23	159	0	0.48	0	28.2	0.03	0
804500	186500	0	2681	0	0	0	0.16	0	0.06	0	0	0.84	0	28.9	0	0
805500	186500	0	2354	0	0	0	0.6	0	-0.31	1098	0	0.25	0	29.5	0.15	0
806500	186500	80	1995	0	0.17	0	0.62	0	-0.25	2628	1052	0	0	24.4	0.2	0
807500	186500	176	2334	0	0.04	0	0.87	0	-0.46	0	0	0.01	0	24.6	0.08	0
808500	186500	347	2341	0	0	0	0.58	0.02	-0.78	697	0	0.09	541	20.7	0.3	0
809500	186500	758	2338	0	0	0	0.83	0	-0.88	473	72	0.04	65	21	0.12	4046
810500	186500	0	2266	0	0.03	0	0.82	0	-0.12	207	0	0.05	0	31.7	0.1	0
811500	186500	78	1800	0	0.66	0	0.21	0	-0.13	1328	1112	0.02	0	31	0.09	0
812500	186500	158	1976	0	0.8	0	0.15	0	-0.51	0	2801	0.01	83	24.9	0.04	0
813500	186500	3675	1771	0	0.66	0	0.29	0	-0.72	1446	431	0	92	13.9	0.03	1915
814500	186500	50200	1670	0.01	0.05	0	0.7	0	-0.77	2275	7417	0	0	16	0.03	0
815500	186500	2801	1609	0	0.01	0	0.77	0	-0.9	2318	2172	0	0	20.6	0.13	0
816500	186500	1534	1456	0	0.25	0	0.55	0	-0.83	1742	1542	0	0	26.4	0.12	0
817500	186500	42685	1286	0.08	0.13	0	0.37	0	-0.67	2201	8408	0	0	13.9	0.09	0
818500	186500	97239	1214	0.01	0.29	0	0.18	0	-0.19	2540	9685	0	0	14	0.11	0
819500	186500	1324	1296	0.02	0.74	0	0.15	0	0.55	3127	3357	0	0	21.8	0.03	0
820500	186500	348	1463	0	0.94	0	0.02	0	0.68	2301	1243	0	0	19.4	0.01	0
821500	186500	0	1714	0	0.87	0	0	0	0.68	814	0	0.01	0	27.4	0.12	0
822500	186500	0	1975	0	0.5	0	0.12	0	0.75	0	0	0.07	0	32.8	0.31	0
823500	186500	0	2200	0	0.03	0	0.49	0	0.29	0	0	0.12	0	34.4	0.36	0
824500	186500	721	1733	0	0.64	0	0.07	0	0.08	767	0	0.17	0	35.1	0.11	0
825500	186500	156	1764	0	0.74	0	0.1	0	-0.3	668	12	0.01	0	33.8	0.13	0
826500	186500	0	2240	0	0.07	0	0.07	0	-0.8	0	0	0.7	0	35.8	0.16	0
827500	186500	0	2638	0	0	0	0.13	0	-0.26	0	0	0.84	0	38.2	0.03	0
524500	185500	11203	1097	0	0.01	0	0.86	0	-0.03	0	3329	0	0	3.1	0.02	39404
525500	185500	39657	1096	0	0	0	0.83	0.01	0.31	512	4831	0	0	5	0	11322
526500	185500	9578	1125	0	0.32	0	0.61	0	0.39	0	2952	0	0	12.4	0.01	16
527500	185500	3290	1157	0	0.41	0	0.52	0	-0.07	0	2041	0	0	15.2	0.05	0
528500	185500	89533	1050	0.1	0.04	0	0.39	0	-0.52	1406	9385	0	0	5.1	0.02	19218
529500	185500	17413	1008	0.22	0.13	0	0.51	0	-0.15	1310	4166	0	0	12.2	0.04	0
530500	185500	10103	946	0	0.66	0	0.25	0	-0.06	1221	4295	0	0	23	0.04	0
531500	185500	3782	953	0	0.78	0	0.13	0	-0.77	481	3611	0	0	19.3	0.05	0
532500	185500	79	816	0	0.76	0	0.13	0	-0.69	578	3496	0	0	24.4	0.03	0
533500	185500	6817	578	0.2	0.56	0	0.13	0	-0.05	3231	3600	0	0	12.2	0.06	0
534500	185500	4470	580	0.83	0.01	0	0.1	0	0.17	7	4274	0	0	3.4	0.01	0
535500	185500	270	598	0.7	0.21	0	0.07	0	-0.09	0	1939	0	0	3.9	0	0
536500	185500	4103	583	0.57	0.39	0	0.02	0	-0.1	0	1642	0	0	5.2	0	0
537500	185500	11167	536	0.59	0.26	0	0.04	0	-0.11	2040	3377	0	0	7.8	0	0
538500	185500	10049	501	0.72	0.05	0	0.17	0	-0.02	872	6269	0	0	4.7	0.01	0
539500	185500	12188	475	0.85	0	0	0.02	0	0.31	183	7005	0	0	3.4	0	0
540500	185500	22359	445	0.37	0.1	0	0.06	0.19	-0.17	300	8127	0	1071	3	0.02	20257
541500	185500	5121	430	0.07	0.07	0	0.07	0.67	-0.29	0	1165	0	1922	0.7	0.03	55387
542500	185500	0	428	0	0	0	0	0.99	0	0	0	0	128	0	0	2778
543500	185500	0	428	0	0	0	0	1	0	0	0	0	0	0	0	0
544500	185500	0	428	0	0	0	0	1	0	0	0	0	0	0	0	0
545500	185500	0	428	0	0	0	0	1	0	0	0	0	0	0	0	0
546500	185500	0	428	0	0	0	0	1	0	0	0	0	0	0	0	0
547500	185500	0	428	0	0	0	0	1	0	0	0	0	0	0	0	0
548500	185500	0	428	0	0	0	0	1	0	0	0	0	0	0	0	0
549500	185500	4682	428	0	0.06	0	0	0.84	0.07	371	936	0	1496	0.3	0.01	82693
550500	185500	95014	451	0.03	0.07	0	0.21	0.11	0.55	1853	12169	0	2495	6.1	0.07	39767
551500	185500	21380	578	0.42	0.31	0	0.09	0	0.51	1550	6349	0	0	11.5	0.03	3033
552500	185500	10990	601	0.79	0.03	0	0.11	0	0.22	0	7045	0	0	4.2	0.01	443
553500	185500	19041	566	0.35	0.14	0	0.25	0	0.2	1768	6973	0	0	7.2	0.02	0
554500	185500	2964	559	0.32	0.49	0	0.11	0	0.25	1911	1811	0	0	10	0	0
555500	185500	3038	502	0.51	0.24	0	0.14	0	0.09	1418	4517	0	0	5.8	0.02	0
556500	185500	36722	478	0.57	0.03	0	0.13	0	0.35	1368	6211	0	0	2.9	0.04	0
557500	185500	21964	467	0.7	0.03	0	0.15	0	0.27	1726	3202	0	0	2.1	0.02	0
558500	185500	43072	467	0.54	0.02	0	0.15	0	0.33	204	5976	0	0	3.4	0.02	0
559500	185500	638	463	0.53	0.25	0	0.15	0	0.32	614	1568	0	141	4.4	0	0
560500	185500	15171	452	0.77	0.02	0	0.04	0	0.14	245	6734	0	0	1.3	0.02	0
561500	185500	236719	451	0.09	0	0	0.05	0	0.18	1633	18103	0	0	1	0.01	0
562500	185500	109165	480	0.07	0	0	0.1	0	0.46	0	13256	0	0	4	0.25	0
563500	185500	1445	475	0.63	0	0	0.12	0	0.12	1155	4789	0	0	3.4	0.19	0
564500	185500	40128	483	0.49	0.03	0	0.18	0	0.62	1191	6390	0	0	3.7	0.02	0
565500	185500	20193	507	0.27	0.06	0	0.41	0	0.05	1933	3865	0	0	6.3	0.03	0
566500	185500	29210	579	0.64	0.03	0	0.17	0	-0.19	117	4330	0	339	5.6	0.01	674
567500	185500	2215	589	0.19	0.56	0	0.21	0	0.23	1077	636	0	27	7.1	0.01	8392
568500	185500	0	639	0.18	0.71	0	0.11	0	0.25	1287	0	0	0	6.2	0	0
569500	185500	18836	656	0.61	0.08	0	0.14	0	0.03	0	3087	0	0	3.3	0	0
570500	185500	17008	660	0.61	0	0	0.27	0	0.34	1047	3252	0	0	4.6	0	0
571500	185500	599	704	0.16	0.77	0	0.07	0	0.38	0	0	0	0	6.7	0	0
572500	185500	4062	672	0.55	0.18	0	0.21	0	-0.06	652	1822	0	0	6.9	0.02	0
573500	185500	32699	607	0.18	0.4	0	0.21	0	-0.15	2871	5347	0	0	8	0.02	3808
574500	185500	104237	591	0.24	0	0	0.28	0	0.59	2467	10136	0	0	4.6	0.05	0
575500	185500	10204	621	0.42	0.22	0	0.22	0	0.26	916	2457	0	0	5.4	0.03	0
576500	185500	103018	630	0.13	0.36	0	0.09	0	0.1	0	6788	0	0	5.2	0	0
577500	185500	68125	620	0.27	0.07	0	0.22	0	0.34	204	11133	0	0	7.7	0.04	0
578500	185500	99189	598	0.17	0.04	0	0.14	0.03	0.34	0	12151	0	946	6	0.11	5975
579500	185500	15233	585	0.13	0.38	0	0.16	0.15	0.08	345	2522	0	3135	14	0.02	7966
580500	185500	12443	672	0.61	0.04	0	0.19	0	0.19	397	3802	0	0	4.7	0.02	0
581500	185500	6774	671	0.74	0.09	0	0.13	0	0.1	0	2040	0	0	4.2	0.01	0
582500	185500	62008	653	0.54	0.02	0	0.18	0	0.22	0	5383	0	0	2.6	0.01	0
583500	185500	32951	658	0.52	0	0	0.26	0	0.06	1334	4819	0	0	3.5	0.01	0
584500	185500	19983	674	0.36	0.07	0	0.47	0	-0.11	2659	3442	0	0	6.4	0	0
585500	185500	5427	683	0.08	0.62	0	0.19	0	0.04	2608	2352	0	0	10.6	0.03	0
586500	185500	64526	725	0.12	0.19	0	0.34	0	0.27	1020	9112	0	72	10.4	0.04	0
587500	185500	14645	787	0.41	0.17	0	0.32	0	0.69	39	2979	0	0	8.8	0.01	0
588500	185500	11593	775	0.37	0.14	0	0.42	0	0.36	718	2387	0	0	8	0.03	0
589500	185500	18201	756	0.47	0.08	0	0.36	0	0.31	460	3364	0	0	6.8	0.03	0
590500	185500	7615	722	0.22	0.4	0	0.28	0	0.13	2381	1801	0	0	18.1	0.03	0
591500	185500	8717	765	0.4	0.18	0	0.3	0	0.36	1204	2910	0	0	11.6	0.03	0
592500	185500	139593	793	0.21	0.04	0	0.19	0	0.22	1372	11519	0	0	5.6	0.03	0
593500	185500	52250	796	0.21	0.05	0	0.39	0	0.27	2265	5457	0	0	10.9	0.04	0
594500	185500	14004	793	0.47	0.15	0	0.28	0	0.29	829	2968	0	0	7.7	0.02	0
595500	185500	21514	802	0.64	0	0	0.27	0	-0.09	170	4506	0	0	4.2	0.01	0
596500	185500	7991	794	0.2	0.21	0	0.51	0	-0.07	2545	1940	0	0	14.7	0.02	0
597500	185500	8327	772	0.03	0.35	0	0.53	0	0.14	3517	2607	0	0	16	0.03	0
598500	185500	7997	879	0.11	0.06	0	0.76	0	-0.08	2002	4395	0	0	16.8	0.01	0
599500	185500	21332	902	0.11	0.13	0	0.61	0	-0.86	2231	5398	0	0	15.4	0.04	0
600500	185500	30965	890	0.34	0.03	0	0.46	0	-0.9	1535	4034	0	0	11.9	0.06	0
601500	185500	12290	898	0.44	0.06	0	0.43	0	-0.85	632	1873	0	0	9	0.01	0
602500	185500	15370	892	0.32	0.11	0	0.42	0	-0.54	585	3914	0	0	8.9	0.03	0
603500	185500	5876	820	0.37	0.12	0	0.45	0	0.07	479	2521	0	0	8.4	0.02	0
604500	185500	28386	687	0.2	0.2	0	0.43	0	0.27	1344	5619	0	0	11.7	0.04	0
605500	185500	20786	559	0.53	0	0	0.24	0	0.26	1990	5675	0	0	4.2	0	0
606500	185500	5209	541	0.93	0	0	0.04	0	0.2	1135	1665	0	0	0.4	0	0
607500	185500	12147	604	0.44	0.19	0	0.34	0	0.17	646	1778	0	0	7.8	0	0
608500	185500	58478	599	0.16	0.01	0	0.57	0	-0.05	1390	6883	0	0	5.3	0.02	0
609500	185500	20381	579	0.38	0.08	0	0.16	0	0.24	252	6549	0	0	5.3	0	0
610500	185500	45797	537	0.4	0.13	0	0.13	0	0.2	1702	9877	0	0	1.2	0.03	0
611500	185500	50762	554	0.32	0.03	0	0.34	0	0.04	2926	8240	0	122	2.9	0.02	0
612500	185500	29031	571	0.55	0.08	0	0.11	0	-0.01	2338	6083	0	0	4.2	0.04	0
613500	185500	42459	604	0.52	0.01	0	0.31	0	-0.06	4570	6735	0	0	6.5	0	0
614500	185500	2924	781	0.02	0.8	0	0.14	0	0.02	1681	1799	0	0	19.1	0.01	0
615500	185500	11475	977	0.07	0.33	0	0.57	0	-0.35	915	4537	0	0	19.1	0	0
616500	185500	8612	1016	0.08	0.33	0	0.55	0	-0.55	997	2071	0	0	17.2	0.02	0
617500	185500	8389	1029	0.16	0.3	0	0.46	0	-0.83	174	2603	0	0	14.1	0	0
618500	185500	20148	931	0.17	0.03	0	0.74	0	-0.71	2374	5066	0	0	10	0.02	0
619500	185500	21069	948	0.35	0.13	0	0.42	0	-0.16	1409	7476	0	0	8.3	0.01	0
620500	185500	9433	960	0.43	0.15	0	0.34	0	-0.48	466	6518	0	0	6.2	0	0
621500	185500	8368	964	0.28	0.31	0	0.35	0	-0.28	1860	4867	0	0	6.7	0.01	3565
622500	185500	10876	983	0.14	0.2	0	0.62	0	-0.43	686	3875	0	0	5.7	0.01	14573
623500	185500	10126	957	0.19	0.16	0	0.54	0	0.05	1101	4525	0	0	8	0	0
624500	185500	19948	920	0.11	0.09	0	0.67	0	0.19	3839	5109	0.01	55	8.6	0.02	0
625500	185500	8571	966	0.07	0.47	0	0.42	0	-0.03	3818	3610	0	0	14.7	0.02	0
626500	185500	1265	1031	0	0.64	0	0.28	0	-0.24	4321	3111	0	0	15	0.03	3902
627500	185500	1401	1138	0	0.57	0	0.38	0	-0.29	2928	1229	0	0	15.4	0.02	0
628500	185500	869	1186	0	0.49	0	0.48	0	0.35	3072	189	0	0	19.6	0.02	0
629500	185500	2816	976	0.03	0.42	0	0.44	0	0.14	6567	2597	0	232	16.1	0.02	67917
630500	185500	5577	900	0.03	0.26	0	0.59	0	0.28	7197	2785	0	0	19	0.03	0
631500	185500	9904	885	0.05	0.1	0	0.78	0	0.1	4935	4080	0	0	12.1	0.03	0
632500	185500	7146	912	0	0.25	0	0.68	0	0.14	3595	3362	0	143	13.9	0.04	0
633500	185500	11756	991	0.02	0.18	0	0.68	0	-0.51	5466	5833	0	0	16.1	0.04	0
634500	185500	4036	1058	0	0.31	0	0.59	0	-0.81	5395	2301	0	0	16.9	0.05	0
635500	185500	6845	1059	0	0.13	0	0.74	0	-0.83	5127	4155	0	0	15.4	0.07	0
636500	185500	2635	1103	0	0.22	0	0.74	0	-0.57	3110	2638	0	0	18.4	0.02	0
637500	185500	944	1258	0	0.41	0	0.51	0	-0.57	1753	1097	0.02	0	20	0.05	0
638500	185500	402	1632	0	0.1	0	0.79	0	0.08	0	338	0.06	0	32.1	0.04	0
639500	185500	0	1874	0	0	0	0.6	0	-0.3	771	0	0.4	114	19.8	0	1116
640500	185500	0	1639	0	0.32	0	0.34	0	-0.09	1605	0	0.13	0	21.2	0.21	0
641500	185500	484	1403	0	0.39	0	0.42	0	-0.19	3635	1516	0	0	12.8	0.04	146176
642500	185500	3199	1323	0	0.37	0	0.54	0	0.16	5905	2163	0	0	15.2	0.03	25031
643500	185500	173	1370	0	0.34	0	0.43	0	0.6	3007	706	0.01	0	12	0.02	150838
644500	185500	1256	1285	0	0.58	0	0.32	0	0.73	3958	436	0	0	15	0.08	25814
645500	185500	46618	1208	0	0.28	0	0.4	0	0.4	5490	6718	0	245	12.5	0.05	7190
646500	185500	21007	1252	0	0.22	0	0.48	0	-0.45	4945	5451	0	0	15.9	0.1	0
647500	185500	231	1470	0	0.35	0	0.61	0	-0.72	4123	0	0	0	19.5	0.04	0
648500	185500	1779	1540	0	0.23	0	0.65	0	-0.57	4017	2584	0	53	14	0.09	41560
649500	185500	21	1550	0	0.33	0	0.53	0	0.08	2809	2956	0	0	17.7	0.1	0
650500	185500	85	1643	0	0.15	0	0.6	0	0.43	2000	987	0.08	0	27.4	0.17	0
651500	185500	857	1591	0	0.15	0	0.25	0	0.47	1268	110	0.4	0	33.1	0.18	0
652500	185500	295	1515	0	0.52	0	0.14	0	0.07	150	114	0.14	0	37.9	0.2	0
653500	185500	559	1148	0	0.7	0	0.22	0	0.28	2401	1446	0.04	0	30.4	0.04	0
654500	185500	348	1060	0	0.71	0	0.27	0	0.55	1278	1122	0.02	0	34.2	0	0
655500	185500	4331	797	0	0.59	0	0.29	0	0.06	2701	3224	0	0	27.1	0.05	0
656500	185500	11621	709	0	0.47	0	0.34	0	0.47	522	5473	0	0	24.2	0.04	0
657500	185500	134	1244	0	0.8	0	0.16	0	0.6	0	749	0.01	0	37.8	0.03	0
658500	185500	149	1354	0	0.8	0	0.18	0	0.37	92	1169	0	0	37.8	0.02	0
659500	185500	326	1120	0	0.72	0	0.21	0	-0.06	2487	1330	0	0	35.2	0.03	0
660500	185500	391	1589	0	0.62	0	0.35	0	-0.36	1763	9	0.02	0	34.3	0.01	0
661500	185500	0	1889	0	0.14	0	0.56	0	-0.19	526	0	0.03	0	32.8	0.27	0
662500	185500	671	1633	0	0.08	0	0.63	0	0.26	224	794	0.12	0	27.4	0.17	0
663500	185500	283	1573	0	0.31	0	0.46	0	0.25	446	608	0.09	0	38.9	0.13	2800
664500	185500	6699	1028	0	0.47	0	0.4	0	0.08	2355	3654	0.01	0	23.7	0.05	0
665500	185500	1071	1311	0	0.42	0	0.54	0	0.21	1111	0	0	0	29.8	0.04	0
666500	185500	162	1780	0	0.09	0	0.56	0	0.1	1065	0	0.22	0	33.8	0.11	0
667500	185500	357	2171	0	0	0	0.44	0	0.05	0	0	0.56	0	35.9	0	0
668500	185500	0	1908	0	0	0.01	0.32	0	0.32	871	0	0.63	0	40.9	0.01	0
669500	185500	1199	1463	0	0.03	0	0.77	0	0.22	3676	150	0.12	0	23.4	0.06	0
670500	185500	2141	1300	0	0.25	0	0.66	0	0.21	2510	1169	0	0	19.9	0.08	0
671500	185500	1571	1138	0	0.59	0	0.34	0	0.47	3430	660	0.01	0	21.9	0.02	0
672500	185500	31482	1082	0	0.42	0	0.31	0.07	0.34	1618	7023	0	945	17.2	0.03	0
673500	185500	89004	1051	0	0.32	0	0.32	0	0.43	3017	9352	0	141	13.3	0.04	0
674500	185500	71926	1034	0	0.31	0	0.39	0	-0.01	2505	5718	0	144	8.5	0.01	0
675500	185500	42172	1094	0	0.26	0	0.58	0	-0.26	0	4843	0	0	15.2	0.02	0
676500	185500	0	1516	0	0.7	0	0.18	0	-0.54	140	0	0.04	0	38.1	0.08	0
677500	185500	523	1849	0	0.11	0	0.66	0	-0.68	539	0	0.14	127	35.6	0.09	0
678500	185500	0	1999	0	0	0	0.5	0	-0.11	837	0	0.43	0	38.6	0.07	0
679500	185500	207	2451	0	0	0.01	0.22	0	-0.28	0	0	0.77	0	38.4	0	0
680500	185500	0	2106	0	0	0.04	0.8	0	-0.44	846	0	0.16	0	36.4	0	0
681500	185500	0	1712	0	0	0	0.88	0	-0.32	3364	12	0.08	0	28.6	0.01	0
682500	185500	0	2152	0	0	0	0.54	0	0.44	100	0	0.42	0	36.6	0.04	0
683500	185500	0	2488	0	0	0.15	0.1	0	0.76	0	0	0.75	0	37.9	0	0
684500	185500	0	2589	0	0	0.04	0.01	0	0	0	0	0.95	0	47.3	0	0
685500	185500	0	2213	0	0	0.04	0.15	0	-0.66	84	0	0.81	0	43.1	0	0
686500	185500	0	1950	0	0	0	0.38	0	-0.84	0	0	0.53	0	41.5	0.09	0
687500	185500	282	1539	0	0.17	0	0.47	0	-0.64	807	0	0.17	0	40.8	0.17	0
688500	185500	3366	1215	0	0.49	0	0.36	0	-0.59	1308	23	0.03	0	29.8	0.08	0
689500	185500	2273	1063	0	0.69	0	0.25	0	-0.12	1243	24	0.01	0	31.1	0.03	0
690500	185500	3941	937	0	0.7	0	0.15	0	0.52	1155	1383	0.01	0	30.1	0.12	0
691500	185500	5096	844	0	0.91	0	0.05	0	0.65	981	1888	0	0	38.1	0.01	0
692500	185500	38811	510	0.01	0.32	0	0.31	0	0.24	2571	9981	0	0	12.8	0.02	0
693500	185500	3069	714	0.02	0.68	0	0.13	0	-0.6	2713	1628	0	0	31.3	0.07	0
694500	185500	2234	1186	0	0.88	0	0.1	0	-0.45	889	0	0	0	37.2	0.02	0
695500	185500	556	1607	0	0.41	0	0.28	0	-0.66	0	0	0.16	0	43.4	0.15	0
696500	185500	753	2000	0	0	0	0.63	0	-0.61	0	0	0.27	0	32.5	0.1	0
697500	185500	122	2100	0	0	0	0.7	0.1	-0.39	1130	0	0.19	1329	20.7	0	0
698500	185500	0	2359	0	0	0	0.15	0	0.2	300	0	0.84	0	38.9	0	0
699500	185500	0	2413	0	0	0.18	0	0	0.11	0	0	0.82	0	43.4	0	0
700500	185500	0	1985	0	0	0.13	0.19	0	0.83	1396	0	0.68	0	43.1	0	0
701500	185500	0	2410	0	0	0.02	0.01	0	0.65	0	0	0.97	0	55.3	0	0
702500	185500	0	2672	0	0	0.52	0	0	0.28	0	0	0.48	0	38.8	0	0
703500	185500	0	2563	0	0	0.35	0	0	-0.35	65	0	0.65	0	21.3	0	0
704500	185500	0	2257	0	0	0.01	0.04	0	-0.67	5611	0	0.95	262	39.5	0	0
705500	185500	0	2149	0	0	0.21	0.16	0	-0.66	8024	0	0.63	0	31.6	0	0
706500	185500	0	2486	0	0	0.33	0.05	0	-0.47	2983	0	0.62	0	35.8	0	0
707500	185500	0	2595	0	0	0.8	0	0	-0.72	0	0	0.2	0	13.1	0	0
708500	185500	0	2644	0	0	1	0	0	-0.01	0	0	0	0	10.9	0	0
709500	185500	0	2857	0	0	0.57	0	0	0.2	0	0	0.43	0	31.1	0	0
710500	185500	0	2621	0	0	0.13	0.08	0	-0.44	0	0	0.79	169	31.2	0	0
711500	185500	0	2786	0	0	0.12	0.05	0	-0.25	0	0	0.83	9	34.8	0	0
712500	185500	0	3249	0	0	0.49	0	0	0.05	0	0	0.51	0	42	0	0
713500	185500	0	3298	0	0	0.65	0	0	-0.06	88	0	0.35	0	40.3	0	0
714500	185500	16	2532	0	0	0.36	0	0	0.34	1536	0	0.64	0	36.4	0	0
715500	185500	0	2396	0	0	0.51	0	0	0.77	1125	0	0.49	0	36.7	0	0
716500	185500	0	2984	0	0	0.46	0	0	0.61	41	0	0.54	0	39.1	0	0
717500	185500	0	2923	0	0	0.6	0	0	0.41	0	0	0.4	0	30.3	0	0
718500	185500	0	2755	0	0	0.3	0	0	0.29	0	0	0.7	0	38	0	0
719500	185500	0	2516	0	0	0	0.05	0	-0.06	294	0	0.95	0	37.4	0	0
720500	185500	0	2296	0	0	0	0.42	0	-0.8	1116	0	0.58	0	35.2	0	0
721500	185500	408	2029	0	0.03	0	0.61	0	-0.57	2572	0	0.26	0	32.6	0.08	0
722500	185500	0	2029	0	0.03	0	0.6	0	-0.75	1707	0	0.26	0	32.6	0.1	0
723500	185500	653	2273	0	0	0	0.95	0	-0.24	582	0	0.05	45	24.4	0	0
724500	185500	149	2127	0	0	0	0.95	0	0.23	2054	0	0	86	21.9	0.04	12920
725500	185500	319	1752	0	0.37	0	0.47	0	0.24	4021	0	0.01	0	25.6	0.15	0
726500	185500	696	1614	0	0.51	0	0.43	0	-0.2	678	23	0.01	0	23.6	0.04	0
727500	185500	5413	1332	0	0.58	0	0.37	0	0.08	5081	539	0	0	22.1	0.01	0
728500	185500	6204	1432	0	0.61	0	0.31	0	-0.52	4546	1375	0	0	30.8	0.02	0
729500	185500	1165	1861	0	0.29	0	0.63	0	-0.69	2717	697	0	0	23.2	0.07	0
730500	185500	3359	1857	0	0.12	0	0.72	0	-0.91	7258	1281	0	0	21.7	0.16	0
