"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"id";"ID";"ent1.1";"ent1.2";"ent2";"x";"y";"optional"
"529";5777;16496;565;0.35;0.27;0;0.13;0;0.12;4798;3115;0;0;4.9;0.03;0;2615500;1208499;615;208;47.03;7.64;"615500_208500";529;2.43403055517351;22.3747514258389;138.74619898993;615500;208500;TRUE
"530";5786;6458;740;0.12;0.33;0;0.5;0;-0.1;173;2735;0;0;13.9;0.03;0;2615500;1250499;615;250;47.41;7.64;"615500_250500";530;1.12197197199207;14.2425941915493;41.7863835212752;615500;250500;TRUE
"531";5794;35209;301;0.22;0.01;0;0.28;0;-0.43;2892;6826;0;0;7.4;0.06;0;2615500;1271499;615;271;47.59;7.64;"615500_271500";531;2.95577923876521;63.662049206775;378.895871835914;615500;271500;TRUE
"532";5982;46421;830;0;0.17;0;0.63;0;0.2;2012;6592;0;0;12.4;0.03;0;2616500;1157499;616;157;46.57;7.65;"616500_157500";532;2.30048138971501;26.0842304799924;98.6290083953791;616500;157500;TRUE
"533";5936;24364;633;0.08;0.34;0;0.21;0;0.2;1956;10548;0;454;8.3;0.01;0;2616500;1170499;616;170;46.69;7.65;"616500_170500";533;3.11062202880889;65.7760802313519;867.648654169958;616500;170500;TRUE
"534";5770;6751;838;0.14;0.26;0;0.51;0;-0.59;3055;3131;0.03;0;20;0.02;0;2616500;1184499;616;184;46.81;7.65;"616500_184500";534;1.26389380603138;23.6937768279343;18.601142414424;616500;184500;TRUE
"535";5782;9508;466;0.49;0.29;0;0.1;0.02;-0.11;986;2579;0;711;1.7;0.03;0;2616500;1227499;616;227;47.2;7.66;"616500_227500";535;1.87405882205374;36.7542701855453;186.542552678496;616500;227500;TRUE
"536";5756;24306;1031;0;0.05;0;0.56;0;-0.68;2581;6790;0.1;0;20.4;0.17;0;2617500;1129499;617;129;46.32;7.67;"617500_129500";536;2.48744233118498;44.3522059077257;152.706750038795;617500;129500;TRUE
"537";5760;22864;1367;0;0.44;0;0.39;0;-0.83;1538;7175;0.01;0;24.3;0.05;0;2617500;1130499;617;130;46.33;7.67;"617500_130500";537;2.55416173390946;42.2795637509547;179.175680191226;617500;130500;TRUE
"538";5763;37327;1191;0;0.18;0;0.53;0;0.1;5315;4331;0;509;7.7;0.06;61206;2617500;1148499;617;148;46.49;7.67;"617500_148500";538;2.15746323010517;36.9882875889824;192.051598668932;617500;148500;TRUE
"539";5765;13269;669;0.23;0.18;0;0.35;0;0.18;2253;7080;0;0;11;0.05;5913;2617500;1169499;617;169;46.68;7.67;"617500_169500";539;2.95244360358432;70.0819127474002;405.253577887116;617500;169500;TRUE
"540";5771;2578;1054;0.07;0.47;0;0.45;0;-0.23;13;1954;0;0;18.2;0;0;2617500;1189499;617;189;46.86;7.67;"617500_189500";540;1.48065897058376;18.9164765973101;31.2324007637922;617500;189500;TRUE
"541";5773;19904;898;0.19;0.12;0;0.57;0;-0.46;1418;4737;0;0;15.4;0.01;0;2617500;1196499;617;196;46.92;7.67;"617500_196500";541;1.33008169107009;15.9335916056471;5.40961362466907;617500;196500;TRUE
"542";5780;52171;543;0.23;0.14;0;0.28;0;0.23;3624;8465;0;0;9.1;0.05;0;2617500;1217499;617;217;47.11;7.67;"617500_217500";542;1.8250959846189;21.7754529720937;43.7489521932201;617500;217500;TRUE
"543";5783;8011;469;0.2;0.3;0;0.16;0.2;0;1844;2350;0;1810;1.8;0.01;17467;2617500;1224499;617;224;47.17;7.67;"617500_224500";543;2.13741743083568;31.3908471989606;142.093225349835;617500;224500;TRUE
"544";5941;7009;721;0.07;0.29;0;0.52;0;-0.8;1279;4129;0;0;13.3;0.04;0;2617500;1244499;617;244;47.35;7.67;"617500_244500";544;0.366471159666952;17.134109759595;5.97896644760675;617500;244500;TRUE
"545";5913;0;2441;0;0.09;0;0.63;0;-0.82;1584;0;0.2;303;29.5;0.04;0;2618500;1095499;618;95;46.01;7.68;"618500_95500";545;0.0247708659189235;1.16800486674149;0;618500;95500;TRUE
"546";5764;1094;1774;0;0.54;0;0.43;0;-0.52;1388;0;0.01;0;30.9;0.01;0;2619500;1153499;619;153;46.53;7.69;"619500_153500";546;2.52565045810347;30.7623304727763;232.593885333323;619500;153500;TRUE
"547";5768;41763;739;0;0.2;0;0.45;0.02;-0.74;2466;9502;0;147;19;0.06;0;2619500;1174499;619;174;46.72;7.69;"619500_174500";547;2.51418914666469;73.1404934246322;1984.15952325961;619500;174500;TRUE
"548";5984;6092;925;0.01;0.54;0;0.44;0;0.52;2665;2403;0;0;18.8;0.01;0;2619500;1191499;619;191;46.87;7.69;"619500_191500";548;1.11914863619294;13.0055866101082;23.120846915433;619500;191500;TRUE
"549";5787;30438;486;0.14;0.15;0;0.55;0;0.01;764;6497;0;0;9.2;0.02;0;2619500;1253499;619;253;47.43;7.7;"619500_253500";549;1.53649706988258;24.241810589622;50.6652341967936;619500;253500;TRUE
"550";5791;7371;430;0.28;0.43;0;0.24;0;-0.07;1144;4265;0;0;14.5;0.02;0;2619500;1260499;619;260;47.49;7.7;"619500_260500";550;2.5834733281255;54.4387458708645;158.258836127932;619500;260500;TRUE
"551";5747;639;2284;0;0.23;0;0.64;0;0.84;2734;663;0.01;159;18;0.1;0;2619500;1094499;619;94;46;7.69;"619500_94500";551;0.276470914426187;1.61419659066411;14.6856838181168;619500;94500;TRUE
"552";5944;1855;2160;0;0.38;0;0.35;0;0.13;1228;678;0.07;0;28.7;0.18;0;2620500;1115499;620;115;46.19;7.7;"620500_115500";552;1.58776084259792;14.1944270057807;665.642663446022;620500;115500;TRUE
"553";5807;483;1585;0;0.57;0;0.24;0;-0.36;2645;1737;0.05;0;17.4;0.08;0;2620500;1149499;620;149;46.5;7.71;"620500_149500";553;1.09481658415729;23.3837297700181;105.686514924124;620500;149500;TRUE
"554";5809;45;2258;0;0;0;0.7;0;0.35;16;0;0.3;0;27;0;0;2620500;1155499;620;155;46.55;7.71;"620500_155500";554;2.22795989049654;28.6137388934654;282.584713774765;620500;155500;TRUE
"555";5812;13229;681;0;0.41;0;0.45;0.01;0.82;4044;8074;0;405;11.6;0.03;0;2620500;1168499;620;168;46.67;7.71;"620500_168500";555;3.25169043626325;81.4093003928917;2519.86842723054;620500;168500;TRUE
"556";5818;19280;804;0.08;0.25;0;0.52;0;-0.49;2132;5508;0.01;0;14.9;0.04;0;2620500;1182499;620;182;46.79;7.71;"620500_182500";556;0.934630816294966;10.0710254866705;14.0008841642194;620500;182500;TRUE
"557";7572;14046;669;0.19;0.3;0;0.44;0;0.44;2897;4669;0;0;14.2;0;0;2620500;1218499;620;218;47.12;7.71;"620500_218500";557;1.4496185630279;15.7746840782009;13.2164587374589;620500;218500;TRUE
"558";5952;3967;468;0.12;0.6;0;0.07;0;0.53;0;4348;0;326;1.2;0;0;2620500;1233499;620;233;47.25;7.71;"620500_233500";558;2.8201993770758;43.1254353875137;491.696462834519;620500;233500;TRUE
"559";5836;7065;689;0.05;0.38;0;0.48;0;-0.52;76;3951;0;0;12.8;0.01;0;2620500;1244499;620;244;47.35;7.71;"620500_244500";559;1.01152591261515;18.1737315088243;102.795853776951;620500;244500;TRUE
"560";5795;131;2300;0;0.22;0;0.59;0;0.84;1814;308;0.01;0;21;0.18;0;2620500;1094499;620;94;46;7.7;"620500_94500";560;0.642074649182368;2.0734637869807;79.3062291055182;620500;94500;TRUE
"561";5804;865;2377;0;0;0;0.81;0.01;-0.68;815;0;0.18;657;19.7;0;17747;2621500;1133499;621;133;46.35;7.72;"621500_133500";561;1.53067033161908;35.5853246057055;172.515867002331;621500;133500;TRUE
"562";5988;506;2673;0;0;0.02;0;0.02;-0.43;1159;0;0.96;905;13.3;0;0;2621500;1140499;621;140;46.42;7.72;"621500_140500";562;0.0679085358587575;11.0576062902871;0;621500;140500;TRUE
"563";5946;182;2105;0;0;0.02;0.36;0;0.55;2317;0;0.44;0;32.1;0.13;0;2621500;1142499;621;142;46.43;7.72;"621500_142500";563;0;8.35353873171013;0;621500;142500;TRUE
"564";5813;13283;1031;0;0.02;0;0.83;0;0.4;46;5047;0;0;11.7;0.04;0;2621500;1164499;621;164;46.63;7.72;"621500_164500";564;0.910600146654683;56.7670913992572;12.2653870090703;621500;164500;TRUE
"565";5948;43457;720;0;0.19;0;0.41;0.16;-0.7;1432;8480;0;893;18.8;0.02;0;2621500;1173499;621;173;46.71;7.72;"621500_173500";565;2.38174940420113;78.2198814864462;2128.73741993379;621500;173500;TRUE
"566";5815;260;1259;0;0.88;0;0.09;0;-0.01;4502;176;0;0;23;0.03;0;2621500;1177499;621;177;46.75;7.72;"621500_177500";566;0.421190225752012;37.3707671677903;16.5942414441628;621500;177500;TRUE
"567";5985;0;2686;0;0;0;0.74;0;-0.11;303;0;0.26;0;22.2;0;0;2621500;1096499;621;96;46.02;7.72;"621500_96500";567;0.730483818297726;4.45451512355915;12.3455396161981;621500;96500;TRUE
"568";5805;4460;1356;0;0.43;0;0.36;0;-0.85;185;597;0;0;27.7;0.18;0;2622500;1130499;622;130;46.33;7.73;"622500_130500";568;2.60565812223767;43.0994207318951;210.817757014142;622500;130500;TRUE
"569";5819;4466;920;0.2;0.53;0;0.24;0;-0.3;3924;3311;0;0;5.2;0;0;2622500;1184499;622;184;46.81;7.73;"622500_184500";569;0.829830774385748;9.03581426837563;11.1838294414931;622500;184500;TRUE
"570";5823;26939;625;0.49;0.16;0;0.15;0;0.3;5225;6957;0;0;4.2;0.07;0;2622500;1203499;622;203;46.98;7.73;"622500_203500";570;2.02399227553604;20.286453351422;156.204460147118;622500;203500;TRUE
"571";5824;7642;696;0.17;0.36;0;0.4;0;0.11;2070;4343;0;0;14.9;0.04;0;2622500;1205499;622;205;47;7.73;"622500_205500";571;1.94814010246079;17.7878323645317;68.8445175701916;622500;205500;TRUE
"572";5831;3349;511;0.45;0.41;0;0.08;0;-0.1;42;1318;0;0;3.6;0;0;2622500;1226499;622;226;47.19;7.74;"622500_226500";572;1.91317011726337;33.7940282201692;54.6966345731054;622500;226500;TRUE
"573";5986;338;2599;0;0.01;0;0.88;0;-0.89;1243;0;0.09;0;34.8;0;0;2623500;1103499;623;103;46.08;7.74;"623500_103500";573;0.106460804848724;9.35863303777359;0;623500;103500;TRUE
"574";5987;1699;2101;0;0;0;0.82;0;-0.8;1780;4;0.09;0;28.7;0.05;0;2623500;1139499;623;139;46.41;7.74;"623500_139500";574;1.28260160787785;13.6995244550797;151.006351978075;623500;139500;TRUE
"575";5821;18745;703;0.46;0.2;0;0.21;0;0.36;1889;4398;0;0;7.6;0;0;2623500;1196499;623;196;46.92;7.75;"623500_196500";575;1.79465971343622;17.9277823676729;72.8976430717316;623500;196500;TRUE
"576";5832;7502;697;0.17;0.41;0;0.39;0;0.12;101;2714;0;0;13.9;0;0;2623500;1221499;623;221;47.14;7.75;"623500_221500";576;1.35971990683887;20.6861789031683;16.4585508792861;623500;221500;TRUE
"577";5915;0;2326;0;0.08;0;0.65;0;0.46;29;0;0.16;0;33.1;0.11;0;2623500;1093499;623;93;45.99;7.74;"623500_93500";577;0.469555481603969;8.32834334876263;4.90964357600829;623500;93500;TRUE
"578";5949;1105;1061;0;0.75;0;0.24;0;0.26;4931;309;0;0;18.2;0;0;2624500;1187499;624;187;46.84;7.76;"624500_187500";578;0.493468337380616;9.45357366346303;10.5514073158517;624500;187500;TRUE
"579";5828;7762;724;0.64;0.05;0;0.28;0;-0.53;479;3815;0;0;7.3;0.02;0;2624500;1215499;624;215;47.09;7.76;"624500_215500";579;1.05438193088383;12.751154539682;30.5991398119679;624500;215500;TRUE
"580";5835;26878;490;0.31;0.37;0;0.14;0;0.05;422;5114;0;0;7.2;0.01;0;2624500;1236499;624;236;47.28;7.76;"624500_236500";580;2.42720382611929;42.4459714698825;327.169819586301;624500;236500;TRUE
"581";5839;1247;485;0;0.88;0;0.1;0;-0.12;0;2129;0;0;16.6;0.01;0;2624500;1259499;624;259;47.49;7.76;"624500_259500";581;2.22733682014712;44.5070849591548;304.583140273583;624500;259500;TRUE
"582";5797;832;2057;0;0.33;0;0.43;0;-0.1;0;0;0.08;0;40.1;0.16;0;2625500;1104499;625;104;46.09;7.77;"625500_104500";582;0.850767968906521;11.0127277256432;24.1374717167266;625500;104500;TRUE
"583";5801;95;2482;0;0;0;0.73;0.01;0.58;4163;0;0.24;744;12.9;0;0;2625500;1120499;625;120;46.24;7.77;"625500_120500";583;0.685306734923202;30.1673451294575;82.0906951966335;625500;120500;TRUE
"584";5802;5566;1671;0;0.43;0;0.48;0;0.61;3514;88;0;144;18.2;0.07;0;2625500;1125499;625;125;46.28;7.77;"625500_125500";584;2.16993411280326;45.6287735772237;72.2433915105263;625500;125500;TRUE
"585";5806;5718;1766;0;0.5;0;0.4;0;-0.82;2947;1193;0;0;29.5;0.1;0;2625500;1139499;625;139;46.41;7.77;"625500_139500";585;1.71889358007706;13.0009838055496;199.55933232662;625500;139500;TRUE
"586";5808;20123;2123;0;0;0;0.88;0;-0.65;2320;2203;0.02;86;21.5;0.03;0;2625500;1140499;625;140;46.42;7.77;"625500_140500";586;1.40256771403389;11.3132987379287;104.502109073596;625500;140500;TRUE
"587";5810;1804;1869;0;0.01;0;0.94;0;0.73;2394;1922;0.02;0;19.7;0.01;2547;2625500;1153499;625;153;46.53;7.77;"625500_153500";587;1.06227688710298;16.6712810063648;48.394790545707;625500;153500;TRUE
"588";5947;300;1448;0;0.66;0;0.31;0;0.1;1296;165;0;0;23.8;0.03;46302;2625500;1164499;625;164;46.63;7.77;"625500_164500";588;1.95781904673009;81.9971987096932;42.5086420167147;625500;164500;TRUE
"589";5825;6020;821;0.04;0.5;0;0.41;0;-0.28;1942;2419;0.01;0;19.7;0.01;0;2625500;1200499;625;200;46.96;7.77;"625500_200500";589;1.70319095554098;19.4209184224964;268.494121385771;625500;200500;TRUE
"590";5837;35303;453;0.6;0.06;0;0.14;0;-0.32;1369;8068;0;101;4.8;0.05;0;2625500;1240499;625;240;47.31;7.78;"625500_240500";590;2.6712894830446;31.178793928565;902.128834814129;625500;240500;TRUE
"591";5840;33868;553;0.34;0.02;0;0.48;0;0.31;2424;6400;0;0;9.9;0.04;0;2625500;1250499;625;250;47.4;7.78;"625500_250500";591;1.76032357987362;19.0301541625334;56.7499286211845;625500;250500;TRUE
"592";5796;2579;1974;0;0.73;0;0.19;0;0.2;78;870;0;0;23.5;0.04;0;2625500;1097499;625;97;46.03;7.77;"625500_97500";592;1.96435149796844;12.6633978596428;474.36265705353;625500;97500;TRUE
"593";5798;26211;1529;0;0.21;0;0.53;0;0.18;1829;5430;0;93;17.5;0.06;0;2626500;1102499;626;102;46.07;7.78;"626500_102500";593;1.88830560024266;12.1003043351777;244.041128896213;626500;102500;TRUE
"594";5945;26471;1341;0.01;0.22;0;0.57;0;0.57;4937;5452;0;0;19;0.15;0;2626500;1126499;626;126;46.29;7.78;"626500_126500";594;2.66200246601761;44.5584126534542;188.060945838037;626500;126500;TRUE
"595";5811;1128;1538;0;0.31;0;0.43;0;0.19;2651;36;0.01;0;22;0.22;0;2626500;1157499;626;157;46.57;7.78;"626500_157500";595;2.21745995092052;30.093968317361;404.520567138518;626500;157500;TRUE
"596";5814;580;1893;0;0;0;0.85;0;0.46;2785;16;0.09;0;19.2;0.01;0;2626500;1160499;626;160;46.6;7.78;"626500_160500";596;2.37990985407513;34.4702596669576;176.988305276164;626500;160500;TRUE
"597";5816;909;1374;0;0.2;0;0.59;0;-0.46;2052;1056;0.01;0;21.3;0.17;0;2626500;1175499;626;175;46.73;7.79;"626500_175500";597;2.45220129891717;39.9525763679048;322.839377882603;626500;175500;TRUE
"598";5829;3811;860;0.09;0.49;0;0.36;0;0.06;2790;2006;0;0;14.6;0.02;0;2626500;1212499;626;212;47.06;7.79;"626500_212500";598;1.35740564976744;14.5096585591762;27.7974159290233;626500;212500;TRUE
"599";5833;9873;539;0.49;0.19;0;0.24;0;0.41;5857;2801;0;0;5.5;0.02;0;2626500;1224499;626;224;47.17;7.79;"626500_224500";599;2.33565658742792;27.638237425374;87.1206853967479;626500;224500;TRUE
"600";5834;180593;483;0.07;0;0;0.05;0;0.52;5266;17743;0;0;1;0.05;0;2626500;1228499;626;228;47.21;7.79;"626500_228500";600;3.0156038193871;37.6850228944541;430.933805370546;626500;228500;TRUE
"601";5951;59620;442;0.51;0;0;0.23;0;0.34;826;9053;0;0;1.6;0.01;0;2626500;1238499;626;238;47.3;7.79;"626500_238500";601;2.85611189613763;39.1845239577162;373.55845700504;626500;238500;TRUE
"602";5841;5409;573;0.2;0.4;0;0.33;0;0.12;992;3612;0;0;10;0;0;2626500;1254499;626;254;47.44;7.79;"626500_254500";602;2.02938307029996;33.0580876243498;78.2570494134838;626500;254500;TRUE
"603";5799;3497;2205;0;0.24;0;0.53;0;-0.72;1752;0;0.12;74;35.6;0.1;0;2627500;1116499;627;116;46.2;7.79;"627500_116500";603;1.74838063383715;21.4499685372949;132.888669221632;627500;116500;TRUE
"604";5950;36384;754;0.09;0.16;0;0.43;0;0.23;4142;7039;0;0;10.2;0.07;0;2627500;1191499;627;191;46.87;7.8;"627500_191500";604;1.12157209759105;9.76626388310018;38.1383974403201;627500;191500;TRUE
"605";5838;1032;973;0;0.62;0;0.33;0;0.02;1655;646;0.01;0;24.6;0.02;0;2627500;1245499;627;245;47.36;7.8;"627500_245500";605;0.22666676145153;27.8926885710685;7.59656887412045;627500;245500;TRUE
"606";5910;2445;2387;0;0.02;0;0.6;0;0.72;850;335;0.18;0;31.2;0.2;0;2628500;1100499;628;100;46.06;7.81;"628500_100500";606;0.848066317347531;13.4205898752126;172.462021528798;628500;100500;TRUE
"607";5803;28031;659;0.14;0.07;0;0.29;0;-0.2;5259;9316;0;0;7.7;0.09;0;2628500;1128499;628;128;46.31;7.81;"628500_128500";607;2.68536072189178;39.3296597643371;209.743560133654;628500;128500;TRUE
"608";5989;73;2480;0;0;0.06;0.08;0;-0.35;1083;0;0.86;0;32.8;0;0;2628500;1151499;628;151;46.51;7.81;"628500_151500";608;0.00028080201235452;6.33639930658682;0;628500;151500;TRUE
"609";5820;2596;918;0;0.29;0;0.63;0;-0.1;4209;3189;0.01;0;22.2;0.04;0;2628500;1188499;628;188;46.85;7.81;"628500_188500";609;0.578169406187146;8.2233754372162;10.5350728943321;628500;188500;TRUE
"610";5822;1554;1019;0.01;0.51;0;0.46;0;0.14;2406;3186;0;0;23.3;0.02;0;2628500;1194499;628;194;46.9;7.81;"628500_194500";610;0.734101617161007;15.6901617821702;6.29079089311583;628500;194500;TRUE
"611";5830;12194;750;0.17;0.13;0;0.58;0;0.13;983;5710;0;0;11.5;0.04;0;2628500;1214499;628;214;47.08;7.81;"628500_214500";611;1.22815831940763;15.000804390663;14.6001270837579;628500;214500;TRUE
"612";5953;93362;370;0.14;0;0;0.22;0;-0.35;2780;11669;0;0;8.5;0.05;0;2628500;1264499;628;264;47.53;7.82;"628500_264500";612;2.40695413597352;45.0547536094435;204.717441679534;628500;264500;TRUE
"613";5843;21362;292;0.03;0.73;0;0;0;0.18;967;2733;0;58;3;0;0;2628500;1268499;628;268;47.57;7.82;"628500_268500";613;3.29373756801254;48.5203849343823;1501.96437715285;628500;268500;TRUE
"614";5800;25379;1471;0;0.44;0;0.33;0;0.2;1984;5124;0.01;0;28.1;0.13;0;2629500;1114499;629;114;46.18;7.82;"629500_114500";614;2.25603662413035;21.880770564259;208.566244251235;629500;114500;TRUE
"615";5817;374;1702;0;0.3;0;0.48;0;0.05;689;0;0.02;0;17.2;0.2;0;2629500;1176499;629;176;46.74;7.82;"629500_176500";615;2.17333952703693;27.9493496397243;115.778427307633;629500;176500;TRUE
"616";5826;2533;1000;0;0.54;0;0.41;0;-0.12;4777;1649;0;0;26;0.02;0;2629500;1204499;629;204;46.99;7.83;"629500_204500";616;0.0539829470217228;10.4980024675405;3.86906911144143;629500;204500;TRUE
"617";5848;9878;286;0.05;0.62;0;0;0;0.1;1189;1507;0;0;2.7;0.01;0;2629500;1270499;629;270;47.58;7.83;"629500_270500";617;2.79362665652251;48.4338539378431;540.775748819498;629500;270500;TRUE
"618";5955;0;2878;0;0;0;0.18;0.01;-0.06;2220;0;0.81;315;27.3;0;0;2630500;1101499;630;101;46.06;7.83;"630500_101500";618;0;7.01250301019069;0;630500;101500;TRUE
"619";5993;0;2427;0;0;0;0.1;0;-0.53;2608;0;0.85;0;36;0;0;2630500;1144499;630;144;46.45;7.84;"630500_144500";619;0.0622253433860825;2.45778797297876;0;630500;144500;TRUE
"620";5869;132;1703;0;0.32;0;0.37;0;0.04;0;0;0.02;79;14.3;0.28;3060;2630500;1178499;630;178;46.76;7.84;"630500_178500";620;1.92499808935025;20.9816640613509;254.57278498454;630500;178500;TRUE
"621";5962;1516;1271;0;0.33;0;0.63;0;-0.45;3986;1240;0;0;17.6;0.03;0;2630500;1183499;630;183;46.8;7.84;"630500_183500";621;0.640959674792381;15.3093348299957;10.7342388650156;630500;183500;TRUE
"622";5885;15432;425;0.24;0.42;0;0.07;0.01;-0.2;1877;6418;0;947;2.1;0;0;2630500;1239499;630;239;47.31;7.84;"630500_239500";622;2.2676067437668;49.677084691191;200.136756961341;630500;239500;TRUE
"623";5990;0;2720;0;0;0.4;0.07;0;-0.14;141;0;0.53;100;16.2;0;0;2630500;1095499;630;95;46.01;7.83;"630500_95500";623;0;4.42915413126192;0;630500;95500;TRUE
"624";5852;7050;1197;0;0.07;0;0.43;0;-0.44;2249;1747;0.07;0;35.9;0.41;0;2631500;1119499;631;119;46.23;7.85;"631500_119500";624;1.95353760896699;29.6763586755764;118.251820732273;631500;119500;TRUE
"625";5957;0;1954;0;0.55;0;0.26;0;-0.64;1369;0;0.06;0;31.8;0.13;0;2631500;1131499;631;131;46.33;7.85;"631500_131500";625;1.78551884632785;31.2740958424659;192.561847954125;631500;131500;TRUE
"626";5861;4025;1799;0;0.52;0;0.26;0;-0.49;4829;1476;0.04;83;24.4;0.12;0;2631500;1142499;631;142;46.43;7.85;"631500_142500";626;0.104793782948381;1.22969097434186;10.6735011569878;631500;142500;TRUE
"627";5994;0;2480;0;0;0;0.28;0.01;-0.42;1271;0;0.71;388;32.7;0;0;2631500;1156499;631;156;46.56;7.85;"631500_156500";627;0.549671361129101;21.3466173446312;7.36409848564541;631500;156500;TRUE
"628";5866;2125;851;0;0.72;0;0.2;0;0.18;2442;3905;0;0;29.1;0.01;0;2631500;1167499;631;167;46.66;7.85;"631500_167500";628;2.32996609290892;49.9245403057715;203.482933422638;631500;167500;TRUE
"629";5870;5721;1335;0;0.15;0;0.77;0;-0.46;2944;2251;0.01;0;18.9;0.05;0;2631500;1175499;631;175;46.73;7.85;"631500_175500";629;1.42962707271479;33.2414818554533;37.6106384257932;631500;175500;TRUE
"630";5873;9904;885;0.05;0.1;0;0.78;0;0.1;4935;4080;0;0;12.1;0.03;0;2631500;1185499;631;185;46.82;7.85;"631500_185500";630;0.645011388821926;12.1647795976224;17.8512855926875;631500;185500;TRUE
"631";5877;1859;1089;0;0.54;0;0.34;0;0;4009;1842;0;0;27.6;0.11;0;2631500;1205499;631;205;47;7.85;"631500_205500";631;0.217387168397374;5.91251626858413;7.90149867972531;631500;205500;TRUE
"632";5965;3398;710;0.43;0.41;0;0.13;0;0.15;0;1149;0;0;4.6;0.01;0;2631500;1219499;631;219;47.13;7.85;"631500_219500";632;1.8357461838234;17.0273446227353;90.3136692525215;631500;219500;TRUE
"633";5954;0;2848;0;0;0.03;0.02;0;0.39;3950;0;0.95;150;20.5;0;0;2631500;1097499;631;97;46.03;7.85;"631500_97500";633;0;1.92642565652262;0;631500;97500;TRUE
"634";5956;9922;1458;0;0.45;0;0.39;0;-0.33;2091;2126;0;0;12.6;0.11;0;2632500;1125499;632;125;46.28;7.86;"632500_125500";634;2.50139989621334;38.6639728887216;136.851740501563;632500;125500;TRUE
"635";5856;19190;1030;0;0.22;0;0.39;0;-0.86;5456;5464;0;0;26.6;0.22;0;2632500;1129499;632;129;46.32;7.86;"632500_129500";635;2.55394260891703;35.5406800240837;334.145386918619;632500;129500;TRUE
"636";5996;2553;1173;0;0.36;0;0.57;0;0;3030;757;0;0;22.1;0.06;0;2632500;1190499;632;190;46.86;7.86;"632500_190500";636;0.0539829470217228;7.39267574001054;5.24906598164065;632500;190500;TRUE
"637";5875;8612;852;0.07;0.42;0;0.37;0;-0.47;3282;4449;0;0;22.7;0.04;0;2632500;1196499;632;196;46.92;7.87;"632500_196500";637;0.513227154037211;7.2734504362228;17.9905142996493;632500;196500;TRUE
"638";5997;309;1078;0;0.44;0;0.44;0;0.31;3920;737;0;0;26.9;0.12;0;2632500;1208499;632;208;47.03;7.87;"632500_208500";638;0.661841485121432;8.11268455965409;11.0967953278686;632500;208500;TRUE
"639";5891;6612;767;0.14;0.48;0;0.34;0;0.2;612;2675;0;0;16;0.01;0;2632500;1250499;632;250;47.4;7.87;"632500_250500";639;1.59410721989541;29.0412565318737;29.5632303964731;632500;250500;TRUE
"640";5892;1914;517;0.07;0.79;0;0.1;0;0.38;2268;1612;0;0;16.1;0.03;0;2632500;1255499;632;255;47.45;7.87;"632500_255500";640;2.37124951026804;26.5437491984055;164.885773288394;632500;255500;TRUE
"641";5894;42974;496;0.12;0.14;0;0.5;0;0.26;3415;7314;0;67;12.6;0;0;2632500;1261499;632;261;47.5;7.87;"632500_261500";641;2.1560286002065;36.7523500134554;83.4599431112763;632500;261500;TRUE
"642";5959;1733;1993;0;0.06;0;0.69;0;-0.71;5091;0;0.02;153;23.4;0.2;11863;2633500;1143499;633;143;46.44;7.87;"633500_143500";642;0;0.140080564333702;0;633500;143500;TRUE
