date;from.shelf;to.shelf;jar;reset_Y_N;clone;trt;block;babies;juv;adult_non;adult_egg;sticky;pH;cond;Total_population;egg_sum;egg1;egg2;egg3;egg4;egg5;egg6;egg7;egg8;egg9;egg10;egg11;egg12;egg13;egg14;egg15;egg16;egg17;egg18;egg19;egg20;egg21;egg22;egg23;egg24;egg25;egg26;egg27;ephippia;TOC;TN;TotalP;Na;Mg;Ca;K;chla_RFU;temp;est.temp;mgC
04.08.2017;2;1;92;0;algae_only;dr_dz;3;NA;NA;NA;NA;0;NA;354;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.3;<0.5;9.4;21.8;13.3;29;3.8;125.75;20.74;NA;1.137494375
04.08.2017;2;1;94;0;algae_only;dr_dz;3;NA;NA;NA;NA;0;NA;354;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.3;<0.5;9.2;21.6;13.3;28.9;3.7;109.75;20.74;NA;0.999385543
04.08.2017;2;1;98;0;algae_only;cont;3;NA;NA;NA;NA;0;NA;354;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.4;<0.5;9.7;21.9;13.4;27.9;3.8;54.75;20.74;NA;0.524636435
05.07.2017;3;5;1;0;g100;dz;1;0;0;4;0;0;NA;NA;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;170.25;20.57;NA;1.521609562
05.07.2017;5;2;5;0;g100;dz;4;3;0;4;1;0;NA;NA;9;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;215.25;21.87;NA;1.910040651
05.07.2017;5;2;7;0;g100;dr;4;0;0;0;0;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;92.25;21.87;NA;0.848329009
05.07.2017;5;2;9;0;GAR24;cont;4;0;1;5;1;0;NA;NA;8;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;242.25;21.87;NA;2.143099304
05.07.2017;5;2;11;0;GAR24;dr_dz;4;6;16;24;2;0;NA;NA;54;6;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;121.25;21.87;NA;1.098651266
05.07.2017;3;5;12;0;GAR24;dz;1;0;5;7;0;0;NA;NA;12;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;284.25;20.57;NA;2.505634987
05.07.2017;3;5;13;0;GAR24;cont;1;1;2;9;0;0;NA;NA;12;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;155.25;20.57;NA;1.392132533
05.07.2017;5;2;20;0;GAR24;dz;4;5;1;17;1;0;NA;NA;26;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;150.25;21.87;NA;1.348973523
05.07.2017;3;5;21;0;GAR24;cont;1;2;15;42;0;0;NA;NA;59;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;5.25;20.57;NA;0.097362238
05.07.2017;5;2;22;0;GAR24;dr;4;9;11;50;8;0;NA;NA;86;8;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;105.25;21.87;NA;0.960542434
05.07.2017;5;2;25;0;g100;cont;4;4;0;0;1;0;NA;NA;8;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;251.25;21.87;NA;2.220785522
05.07.2017;5;2;27;0;g100;dr_dz;4;0;0;0;0;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;78.25;21.87;NA;0.727483781
05.07.2017;5;2;31;0;g100;dr_dz;4;0;0;2;1;0;NA;NA;4;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;132.25;21.87;NA;1.193601087
05.07.2017;3;5;32;0;g100;dz;1;0;0;1;0;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;174.25;20.57;NA;1.55613677
05.07.2017;5;2;33;0;g100;cont;4;2;1;0;2;0;NA;NA;10;5;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;128.25;21.87;NA;1.15907388
05.07.2017;5;2;35;0;g100;dr_dz;4;12;8;7;8;0;NA;NA;50;15;2;2;1;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;63.25;21.87;NA;0.598006752
05.07.2017;3;5;39;0;VARE249;dr_dz;1;21;21;26;9;1;NA;NA;94;17;2;1;5;1;1;1;1;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;42.25;20.57;NA;0.41673891
05.07.2017;3;5;42;0;VARE249;dr;1;2;14;28;2;1;NA;NA;48;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;17.25;20.57;NA;0.200943861
05.07.2017;3;5;44;0;VARE249;dz;1;0;1;8;0;0;NA;NA;9;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;315.25;20.57;NA;2.773220848
05.07.2017;3;5;47;0;VARE249;dr_dz;1;5;8;3;5;0;NA;NA;27;6;2;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;212.25;20.57;NA;1.884145245
05.07.2017;3;5;50;0;mixed;dr;1;7;46;51;0;0;NA;NA;104;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;1.25;20.57;NA;0.06283503
05.07.2017;3;5;51;0;mixed;dr_dz;1;0;46;58;7;0;NA;NA;119;8;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;2.25;20.57;NA;0.071466832
05.07.2017;5;2;54;0;mixed;dr;4;8;31;47;2;0;NA;NA;92;4;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;9.25;21.87;NA;0.131889445
05.07.2017;5;2;55;0;mixed;dr_dz;4;0;13;24;2;0;NA;NA;41;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;4.25;21.87;NA;0.088730436
05.07.2017;3;5;56;0;mixed;dz;1;4;6;7;3;0;NA;NA;28;8;3;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;221.25;20.57;NA;1.961831463
05.07.2017;5;2;57;0;mixed;cont;4;2;13;13;3;0;NA;NA;36;5;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;268.25;21.87;NA;2.367526155
05.07.2017;5;2;58;0;mixed;dr;4;16;20;32;5;0;NA;NA;78;5;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;14.25;21.87;NA;0.175048455
05.07.2017;3;5;59;0;mixed;dr_dz;1;5;31;48;2;0;NA;NA;88;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;6.25;20.57;NA;0.10599404
05.07.2017;3;5;60;0;mixed;dz;1;0;1;16;2;1;NA;NA;23;4;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;107.25;20.57;NA;0.977806038
05.07.2017;3;5;61;0;mixed;cont;1;3;4;3;2;0;NA;NA;16;4;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;199.25;20.57;NA;1.771931819
05.07.2017;3;5;62;0;mixed;dr;1;2;0;9;0;0;NA;NA;11;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;0.25;20.57;NA;0.054203228
05.07.2017;5;2;66;0;mixed;dr_dz;4;0;0;1;0;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;111.25;21.87;NA;1.012333246
05.07.2017;3;5;67;0;mixed;dr;1;16;61;64;0;0;NA;NA;141;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;1.25;20.57;NA;0.06283503
05.07.2017;5;2;68;0;mixed;cont;4;4;7;9;3;0;NA;NA;31;8;4;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;150.25;21.87;NA;1.348973523
05.07.2017;3;5;69;0;GAR24;cont;1;0;0;7;1;0;NA;NA;9;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;230.25;20.57;NA;2.03951768
05.07.2017;5;2;71;0;GAR24;dr_dz;4;0;7;8;2;0;NA;NA;19;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;98.25;21.87;NA;0.900119821
05.07.2017;3;5;73;0;VARE249;cont;1;2;3;19;6;1;NA;NA;38;8;1;1;2;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;73.25;20.57;NA;0.684324771
05.07.2017;5;2;75;0;VARE249;dr_dz;4;3;10;23;4;0;NA;NA;53;13;2;2;6;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;157.25;21.87;NA;1.409396137
05.07.2017;3;5;77;0;VARE249;cont;1;11;16;6;3;0;NA;NA;56;20;4;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;195.25;20.57;NA;1.737404611
05.07.2017;5;2;78;0;VARE249;dr;4;0;2;5;0;0;NA;NA;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;4.25;21.87;NA;0.088730436
05.09.2017;3;5;9;0;GAR24;cont;4;0;0;5;1;0;8.137;357;8;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.5;0.5;4.2;19.7;12.1;30.4;3.5;282;20.63;NA;2.486213432
05.09.2017;3;5;22;0;GAR24;dr;4;9;15;65;2;0;7.685;369;93;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;2;8.8;19.7;12.1;30.5;3.5;2;20.63;NA;0.069308881
05.09.2017;3;5;54;0;mixed;dr;4;0;3;6;0;0;7.937;366;9;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.3;1.6;11.1;20;12.2;30.7;3.6;3;20.63;NA;0.077940683
05.09.2017;3;5;57;0;mixed;cont;4;0;0;3;0;0;8.371;354;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.9;<0.5;5.2;19.9;12.3;31.2;3.4;263;20.63;NA;2.322209195
05.09.2017;3;5;68;0;mixed;cont;4;0;0;0;0;0;8.589;349;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.7;<0.5;6;19.8;12.1;30.3;3.5;310;20.63;NA;2.727903887
05.09.2017;3;5;82;0;algae_only;dz;4;NA;NA;NA;NA;1;8.685;346;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.6;<0.5;4;20.1;12.3;28.4;3.4;129;20.63;NA;1.165547731
05.09.2017;3;5;88;0;algae_only;dr;4;NA;NA;NA;NA;1;8.479;358;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.8;<0.5;5;20.4;12.6;30.3;3.7;133;20.63;NA;1.200074939
05.09.2017;3;5;90;0;algae_only;dr;4;NA;NA;NA;NA;0;8.472;362;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.8;<0.5;4;20.5;12.5;31;3.6;235;20.63;NA;2.08051874
05.09.2017;3;5;93;0;algae_only;dr_dz;4;NA;NA;NA;NA;0;8.203;362;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.4;<0.5;4;20.5;12.5;29.1;3.7;174;20.63;NA;1.55397882
05.09.2017;3;5;97;0;algae_only;cont;4;NA;NA;NA;NA;0;8.625;343;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;<0.5;5.2;20.1;12.3;27.3;3.4;230;20.63;NA;2.03735973
06.06.2017;2;2;1;1;g100;dz;1;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.51;NA
06.06.2017;3;3;2;1;g100;dr_dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;3;3;3;1;g100;dr;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;5;5;4;1;g100;cont;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;21.98;NA
06.06.2017;4;4;5;1;g100;dz;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.61;NA
06.06.2017;3;3;6;1;g100;cont;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;4;4;7;1;g100;dr;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.61;NA
06.06.2017;3;3;8;1;g100;dr_dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;4;4;9;1;GAR24;cont;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.61;NA
06.06.2017;5;5;10;1;GAR24;dr;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;21.98;NA
06.06.2017;4;4;11;1;GAR24;dr_dz;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.61;NA
06.06.2017;2;2;12;1;GAR24;dz;1;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.51;NA
06.06.2017;2;2;13;1;GAR24;cont;1;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.51;NA
06.06.2017;5;5;14;0;GAR24;dr;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;21.98;NA
06.06.2017;3;3;15;1;GAR24;dr_dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;3;3;16;1;GAR24;dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;3;3;17;0;GAR24;cont;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;20.6;NA
06.06.2017;5;5;18;1;GAR24;dr;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;21.98;NA
06.06.2017;3;3;19;1;GAR24;dr_dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;4;4;20;0;GAR24;dz;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.61;NA
06.06.2017;2;2;21;0;GAR24;cont;1;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.51;NA
06.06.2017;4;4;22;0;GAR24;dr;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.61;NA
06.06.2017;3;3;23;0;GAR24;dr_dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;3;3;24;0;GAR24;dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.6;NA
06.06.2017;4;4;25;1;g100;cont;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;20.61;NA
06.06.2017;3;3;26;0;g100;dr;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;20.6;NA
06.06.2017;4;4;27;0;g100;dr_dz;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;20.61;NA
06.06.2017;5;5;28;1;g100;dz;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;NA;NA;21.98;NA
06.06.2017;5;5;29;0;g100;cont;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;21.98;NA
06.06.2017;5;5;30;0;g100;dr;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;21.98;NA
